GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA1990,A43AB1990,B37AA1990,B37AB1990,B39AA1990,B39AB1990
"G1901150","1990","Iowa","19","190","Louisa County","115","1150","Louisa County",4296,748,3200,1096,4,21
"G1901170","1990","Iowa","19","190","Lucas County","117","1170","Lucas County",3766,413,2799,967,1,0
"G1901190","1990","Iowa","19","190","Lyon County","119","1190","Lyon County",4289,272,3308,981,0,0
"G1901210","1990","Iowa","19","190","Madison County","121","1210","Madison County",4715,280,3466,1249,0,1
"G1901230","1990","Iowa","19","190","Mahaska County","123","1230","Mahaska County",8306,671,5815,2491,4,7
"G1901250","1990","Iowa","19","190","Marion County","125","1250","Marion County",10815,605,7989,2826,13,5
"G1901270","1990","Iowa","19","190","Marshall County","127","1270","Marshall County",14890,972,10596,4294,40,48
"G1901290","1990","Iowa","19","190","Mills County","129","1290","Mills County",4665,339,3488,1177,2,3
"G1901310","1990","Iowa","19","190","Mitchell County","131","1310","Mitchell County",4253,261,3328,925,1,0
"G1901330","1990","Iowa","19","190","Monona County","133","1330","Monona County",4098,457,3039,1059,0,0
"G1901350","1990","Iowa","19","190","Monroe County","135","1350","Monroe County",3196,544,2458,738,5,3
"G1901370","1990","Iowa","19","190","Montgomery County","137","1370","Montgomery County",4955,408,3555,1400,2,1
"G1901390","1990","Iowa","19","190","Muscatine County","139","1390","Muscatine County",14806,1238,10662,4144,32,28
"G1901410","1990","Iowa","19","190","O'Brien County","141","1410","O'Brien County",5980,496,4484,1496,0,0
"G1901430","1990","Iowa","19","190","Osceola County","143","1430","Osceola County",2817,181,2104,713,1,0
"G1901450","1990","Iowa","19","190","Page County","145","1450","Page County",6687,652,4719,1968,6,7
"G1901470","1990","Iowa","19","190","Palo Alto County","147","1470","Palo Alto County",4183,643,2966,1217,1,0
"G1901490","1990","Iowa","19","190","Plymouth County","149","1490","Plymouth County",8417,389,6295,2122,1,3
"G1901510","1990","Iowa","19","190","Pocahontas County","151","1510","Pocahontas County",3820,373,2838,982,1,1
"G1901530","1990","Iowa","19","190","Polk County","153","1530","Polk County",129237,6742,84307,44930,2279,3119
"G1901550","1990","Iowa","19","190","Pottawattamie County","155","1550","Pottawattamie County",31262,1569,22226,9036,68,80
"G1901570","1990","Iowa","19","190","Poweshiek County","157","1570","Poweshiek County",7158,1041,5045,2113,1,14
"G1901590","1990","Iowa","19","190","Ringgold County","159","1590","Ringgold County",2218,495,1672,546,0,0
"G1901610","1990","Iowa","19","190","Sac County","161","1610","Sac County",4914,734,3564,1350,0,1
"G1901630","1990","Iowa","19","190","Scott County","163","1630","Scott County",57438,3941,38115,19323,812,1760
"G1901650","1990","Iowa","19","190","Shelby County","165","1650","Shelby County",5024,406,3709,1315,0,1
"G1901670","1990","Iowa","19","190","Sioux County","167","1670","Sioux County",9925,408,7762,2163,2,5
"G1901690","1990","Iowa","19","190","Story County","169","1690","Story County",25941,906,14515,11426,46,289
"G1901710","1990","Iowa","19","190","Tama County","171","1710","Tama County",6768,649,5092,1676,3,4
"G1901730","1990","Iowa","19","190","Taylor County","173","1730","Taylor County",2859,448,2160,699,0,0
"G1901750","1990","Iowa","19","190","Union County","175","1750","Union County",5173,449,3555,1618,2,3
"G1901770","1990","Iowa","19","190","Van Buren County","177","1770","Van Buren County",3056,473,2375,681,0,3
"G1901790","1990","Iowa","19","190","Wapello County","179","1790","Wapello County",14555,1085,10997,3558,63,35
"G1901810","1990","Iowa","19","190","Warren County","181","1810","Warren County",12659,498,9728,2931,15,3
"G1901830","1990","Iowa","19","190","Washington County","183","1830","Washington County",7454,412,5349,2105,3,27
"G1901850","1990","Iowa","19","190","Wayne County","185","1850","Wayne County",2953,381,2237,716,0,0
"G1901870","1990","Iowa","19","190","Webster County","187","1870","Webster County",15963,1100,11000,4963,115,144
"G1901890","1990","Iowa","19","190","Winnebago County","189","1890","Winnebago County",4704,326,3508,1196,2,1
"G1901910","1990","Iowa","19","190","Winneshiek County","191","1910","Winneshiek County",7256,470,5153,2103,3,5
"G1901930","1990","Iowa","19","190","Woodbury County","193","1930","Woodbury County",36899,2172,25280,11619,177,403
"G1901950","1990","Iowa","19","190","Worth County","195","1950","Worth County",3239,204,2470,769,4,1
"G1901970","1990","Iowa","19","190","Wright County","197","1970","Wright County",5899,737,4259,1640,0,1
"G2000010","1990","Kansas","20","200","Allen County","001","0010","Allen County",5705,749,4282,1423,52,35
"G2000030","1990","Kansas","20","200","Anderson County","003","0030","Anderson County",3067,447,2388,679,5,4
"G2000050","1990","Kansas","20","200","Atchison County","005","0050","Atchison County",6129,562,4482,1647,195,135
"G2000070","1990","Kansas","20","200","Barber County","007","0070","Barber County",2358,762,1772,586,3,3
"G2000090","1990","Kansas","20","200","Barton County","009","0090","Barton County",11561,1583,8357,3204,70,46
"G2000110","1990","Kansas","20","200","Bourbon County","011","0110","Bourbon County",5897,1023,4352,1545,87,70
"G2000130","1990","Kansas","20","200","Brown County","013","0130","Brown County",4347,543,3070,1277,38,21
"G2000150","1990","Kansas","20","200","Butler County","015","0150","Butler County",18488,1584,13931,4557,63,40
"G2000170","1990","Kansas","20","200","Chase County","017","0170","Chase County",1214,333,918,296,2,0
"G2000190","1990","Kansas","20","200","Chautauqua County","019","0190","Chautauqua County",1835,414,1466,369,2,2
"G2000210","1990","Kansas","20","200","Cherokee County","021","0210","Cherokee County",8396,1032,6421,1975,37,13
"G2000230","1990","Kansas","20","200","Cheyenne County","023","0230","Cheyenne County",1389,298,1050,339,0,1
"G2000250","1990","Kansas","20","200","Clark County","025","0250","Clark County",1006,321,758,248,0,0
"G2000270","1990","Kansas","20","200","Clay County","027","0270","Clay County",3641,497,2674,967,2,2
"G2000290","1990","Kansas","20","200","Cloud County","029","0290","Cloud County",4483,715,3247,1236,4,9
"G2000310","1990","Kansas","20","200","Coffey County","031","0310","Coffey County",3311,401,2559,752,3,4
"G2000330","1990","Kansas","20","200","Comanche County","033","0330","Comanche County",950,306,682,268,0,0
"G2000350","1990","Kansas","20","200","Cowley County","035","0350","Cowley County",14047,1522,10002,4045,182,156
"G2000370","1990","Kansas","20","200","Crawford County","037","0370","Crawford County",14606,1920,9861,4745,64,122
"G2000390","1990","Kansas","20","200","Decatur County","039","0390","Decatur County",1651,412,1240,411,0,0
"G2000410","1990","Kansas","20","200","Dickinson County","041","0410","Dickinson County",7542,873,5544,1998,23,16
"G2000430","1990","Kansas","20","200","Doniphan County","043","0430","Doniphan County",3074,263,2318,756,48,10
"G2000450","1990","Kansas","20","200","Douglas County","045","0450","Douglas County",30138,1644,15823,14315,406,797
"G2000470","1990","Kansas","20","200","Edwards County","047","0470","Edwards County",1585,282,1193,392,2,1
"G2000490","1990","Kansas","20","200","Elk County","049","0490","Elk County",1436,307,1149,287,3,0
"G2000510","1990","Kansas","20","200","Ellis County","051","0510","Ellis County",10096,1019,6501,3595,2,37
"G2000530","1990","Kansas","20","200","Ellsworth County","053","0530","Ellsworth County",2522,795,1952,570,1,3
"G2000550","1990","Kansas","20","200","Finney County","055","0550","Finney County",10836,860,6665,4171,48,87
"G2000570","1990","Kansas","20","200","Ford County","057","0570","Ford County",9872,970,6407,3465,57,88
"G2000590","1990","Kansas","20","200","Franklin County","059","0590","Franklin County",8308,618,6037,2271,55,51
"G2000610","1990","Kansas","20","200","Geary County","061","0610","Geary County",10676,1276,4853,5823,659,1742
"G2000630","1990","Kansas","20","200","Gove County","063","0630","Gove County",1284,210,1023,261,0,1
"G2000650","1990","Kansas","20","200","Graham County","065","0650","Graham County",1435,318,1102,333,33,19
"G2000670","1990","Kansas","20","200","Grant County","067","0670","Grant County",2393,206,1656,737,1,0
"G2000690","1990","Kansas","20","200","Gray County","069","0690","Gray County",1913,201,1385,528,1,1
"G2000710","1990","Kansas","20","200","Greeley County","071","0710","Greeley County",656,145,460,196,2,1
"G2000730","1990","Kansas","20","200","Greenwood County","073","0730","Greenwood County",3285,958,2438,847,1,0
"G2000750","1990","Kansas","20","200","Hamilton County","075","0750","Hamilton County",986,228,698,288,0,1
"G2000770","1990","Kansas","20","200","Harper County","077","0770","Harper County",3007,474,2203,804,2,3
"G2000790","1990","Kansas","20","200","Harvey County","079","0790","Harvey County",11581,709,7925,3656,87,99
"G2000810","1990","Kansas","20","200","Haskell County","081","0810","Haskell County",1372,214,960,412,1,0
"G2000830","1990","Kansas","20","200","Hodgeman County","083","0830","Hodgeman County",826,196,669,157,3,5
"G2000850","1990","Kansas","20","200","Jackson County","085","0850","Jackson County",4277,287,3480,797,13,0
"G2000870","1990","Kansas","20","200","Jefferson County","087","0870","Jefferson County",5778,536,4845,933,18,3
"G2000890","1990","Kansas","20","200","Jewell County","089","0890","Jewell County",1806,603,1421,385,0,0
"G2000910","1990","Kansas","20","200","Johnson County","091","0910","Johnson County",136433,7722,94661,41772,956,1578
"G2000930","1990","Kansas","20","200","Kearny County","093","0930","Kearny County",1379,182,957,422,3,0
"G2000950","1990","Kansas","20","200","Kingman County","095","0950","Kingman County",3175,470,2399,776,1,0
"G2000970","1990","Kansas","20","200","Kiowa County","097","0970","Kiowa County",1466,272,1050,416,0,2
"G2000990","1990","Kansas","20","200","Labette County","099","0990","Labette County",9377,1264,6869,2508,219,177
"G2001010","1990","Kansas","20","200","Lane County","101","1010","Lane County",966,151,724,242,0,0
"G2001030","1990","Kansas","20","200","Leavenworth County","103","1030","Leavenworth County",19715,1549,12849,6866,573,1026
"G2001050","1990","Kansas","20","200","Lincoln County","105","1050","Lincoln County",1531,333,1206,325,1,0
"G2001070","1990","Kansas","20","200","Linn County","107","1070","Linn County",3215,1596,2577,638,13,3
"G2001090","1990","Kansas","20","200","Logan County","109","1090","Logan County",1221,245,936,285,8,2
"G2001110","1990","Kansas","20","200","Lyon County","111","1110","Lyon County",13059,1287,8011,5048,80,196
"G2001130","1990","Kansas","20","200","McPherson County","113","1130","McPherson County",10230,711,7483,2747,22,39
"G2001150","1990","Kansas","20","200","Marion County","115","1150","Marion County",4975,684,3937,1038,7,12
"G2001170","1990","Kansas","20","200","Marshall County","117","1170","Marshall County",4689,580,3657,1032,2,0
"G2001190","1990","Kansas","20","200","Meade County","119","1190","Meade County",1667,382,1208,459,0,0
"G2001210","1990","Kansas","20","200","Miami County","121","1210","Miami County",8402,569,6476,1926,82,81
"G2001230","1990","Kansas","20","200","Mitchell County","123","1230","Mitchell County",2846,513,2105,741,2,4
"G2001250","1990","Kansas","20","200","Montgomery County","125","1250","Montgomery County",15670,2250,11328,4342,500,400
"G2001270","1990","Kansas","20","200","Morris County","127","1270","Morris County",2528,621,1916,612,4,4
"G2001290","1990","Kansas","20","200","Morton County","129","1290","Morton County",1290,225,938,352,1,1
"G2001310","1990","Kansas","20","200","Nemaha County","131","1310","Nemaha County",3996,323,3220,776,8,5
"G2001330","1990","Kansas","20","200","Neosho County","133","1330","Neosho County",6748,978,5050,1698,40,28
"G2001350","1990","Kansas","20","200","Ness County","135","1350","Ness County",1670,378,1336,334,0,0
"G2001370","1990","Kansas","20","200","Norton County","137","1370","Norton County",2330,468,1745,585,1,0
"G2001390","1990","Kansas","20","200","Osage County","139","1390","Osage County",5806,518,4596,1210,8,0
"G2001410","1990","Kansas","20","200","Osborne County","141","1410","Osborne County",2057,439,1616,441,2,0
"G2001430","1990","Kansas","20","200","Ottawa County","143","1430","Ottawa County",2266,325,1783,483,1,0
"G2001450","1990","Kansas","20","200","Pawnee County","145","1450","Pawnee County",2923,489,2085,838,40,28
"G2001470","1990","Kansas","20","200","Phillips County","147","1470","Phillips County",2695,569,2059,636,3,2
"G2001490","1990","Kansas","20","200","Pottawatomie County","149","1490","Pottawatomie County",5938,534,4594,1344,17,14
"G2001510","1990","Kansas","20","200","Pratt County","151","1510","Pratt County",3937,683,2908,1029,30,17
"G2001530","1990","Kansas","20","200","Rawlins County","153","1530","Rawlins County",1361,383,1038,323,0,1
"G2001550","1990","Kansas","20","200","Reno County","155","1550","Reno County",24239,2368,16954,7285,210,250
"G2001570","1990","Kansas","20","200","Republic County","157","1570","Republic County",2769,514,2171,598,0,1
"G2001590","1990","Kansas","20","200","Rice County","159","1590","Rice County",4165,703,3130,1035,20,9
"G2001610","1990","Kansas","20","200","Riley County","161","1610","Riley County",21280,1588,9393,11887,236,1322
"G2001630","1990","Kansas","20","200","Rooks County","163","1630","Rooks County",2444,535,1896,548,5,0
"G2001650","1990","Kansas","20","200","Rush County","165","1650","Rush County",1642,357,1330,312,0,0
"G2001670","1990","Kansas","20","200","Russell County","167","1670","Russell County",3371,708,2556,815,4,8
"G2001690","1990","Kansas","20","200","Saline County","169","1690","Saline County",19826,1303,13216,6610,243,297
"G2001710","1990","Kansas","20","200","Scott County","171","1710","Scott County",2022,283,1495,527,2,0
"G2001730","1990","Kansas","20","200","Sedgwick County","173","1730","Sedgwick County",156571,13588,99753,56818,5158,7473
"G2001750","1990","Kansas","20","200","Seward County","175","1750","Seward County",6614,958,4271,2343,143,188
"G2001770","1990","Kansas","20","200","Shawnee County","177","1770","Shawnee County",63768,5223,42450,21318,2065,2783
"G2001790","1990","Kansas","20","200","Sheridan County","179","1790","Sheridan County",1171,153,932,239,0,0
"G2001810","1990","Kansas","20","200","Sherman County","181","1810","Sherman County",2733,444,1905,828,1,5
"G2001830","1990","Kansas","20","200","Smith County","183","1830","Smith County",2165,450,1724,441,0,1
"G2001850","1990","Kansas","20","200","Stafford County","185","1850","Stafford County",2203,463,1667,536,1,1
"G2001870","1990","Kansas","20","200","Stanton County","187","1870","Stanton County",831,125,537,294,0,0
"G2001890","1990","Kansas","20","200","Stevens County","189","1890","Stevens County",1885,231,1397,488,8,3
"G2001910","1990","Kansas","20","200","Sumner County","191","1910","Sumner County",9689,1080,7420,2269,35,19
"G2001930","1990","Kansas","20","200","Thomas County","193","1930","Thomas County",3124,410,2130,994,1,8
"G2001950","1990","Kansas","20","200","Trego County","195","1950","Trego County",1464,387,1153,311,1,0
"G2001970","1990","Kansas","20","200","Wabaunsee County","197","1970","Wabaunsee County",2482,371,2005,477,15,0
"G2001990","1990","Kansas","20","200","Wallace County","199","1990","Wallace County",677,163,501,176,3,1
"G2002010","1990","Kansas","20","200","Washington County","201","2010","Washington County",2862,493,2241,621,0,1
"G2002030","1990","Kansas","20","200","Wichita County","203","2030","Wichita County",996,194,703,293,1,0
"G2002050","1990","Kansas","20","200","Wilson County","205","2050","Wilson County",4194,897,3257,937,9,0
"G2002070","1990","Kansas","20","200","Woodson County","207","2070","Woodson County",1699,500,1325,374,0,1
"G2002090","1990","Kansas","20","200","Wyandotte County","209","2090","Wyandotte County",61514,7588,38714,22800,7710,7976
"G2100010","1990","Kentucky","21","210","Adair County","001","0010","Adair County",5800,634,4633,1167,115,41
"G2100030","1990","Kentucky","21","210","Allen County","003","0030","Allen County",5595,786,4291,1304,43,26
"G2100050","1990","Kentucky","21","210","Anderson County","005","0050","Anderson County",5438,366,4464,974,120,29
"G2100070","1990","Kentucky","21","210","Ballard County","007","0070","Ballard County",3191,362,2626,565,71,21
"G2100090","1990","Kentucky","21","210","Barren County","009","0090","Barren County",13136,1066,9294,3842,258,386
"G2100110","1990","Kentucky","21","210","Bath County","011","0110","Bath County",3659,362,2800,859,82,29
"G2100130","1990","Kentucky","21","210","Bell County","013","0130","Bell County",11512,1056,7570,3942,128,140
"G2100150","1990","Kentucky","21","210","Boone County","015","0150","Boone County",20127,1349,14488,5639,59,79
"G2100170","1990","Kentucky","21","210","Bourbon County","017","0170","Bourbon County",7250,531,4538,2712,377,308
"G2100190","1990","Kentucky","21","210","Boyd County","019","0190","Boyd County",19876,1489,14452,5424,125,136
"G2100210","1990","Kentucky","21","210","Boyle County","021","0210","Boyle County",9483,708,6495,2988,372,440
"G2100230","1990","Kentucky","21","210","Bracken County","023","0230","Bracken County",2872,294,2166,706,12,5
"G2100250","1990","Kentucky","21","210","Breathitt County","025","0250","Breathitt County",5555,572,3986,1569,4,3
"G2100270","1990","Kentucky","21","210","Breckinridge County","027","0270","Breckinridge County",6159,2102,4955,1204,124,64
"G2100290","1990","Kentucky","21","210","Bullitt County","029","0290","Bullitt County",15965,664,13465,2500,53,13
"G2100310","1990","Kentucky","21","210","Butler County","031","0310","Butler County",4180,518,3313,867,12,3
"G2100330","1990","Kentucky","21","210","Caldwell County","033","0330","Caldwell County",5274,520,3980,1294,155,134
"G2100350","1990","Kentucky","21","210","Calloway County","035","0350","Calloway County",11607,1635,8401,3206,134,172
"G2100370","1990","Kentucky","21","210","Campbell County","037","0370","Campbell County",31169,1741,21268,9901,61,217
"G2100390","1990","Kentucky","21","210","Carlisle County","039","0390","Carlisle County",2106,189,1776,330,14,9
"G2100410","1990","Kentucky","21","210","Carroll County","041","0410","Carroll County",3505,365,2301,1204,40,43
"G2100430","1990","Kentucky","21","210","Carter County","043","0430","Carter County",8679,611,6946,1733,3,2
"G2100450","1990","Kentucky","21","210","Casey County","045","0450","Casey County",5436,610,4351,1085,13,1
"G2100470","1990","Kentucky","21","210","Christian County","047","0470","Christian County",21636,1793,11564,10072,1603,3279
"G2100490","1990","Kentucky","21","210","Clark County","049","0490","Clark County",10973,662,7492,3481,339,274
"G2100510","1990","Kentucky","21","210","Clay County","051","0510","Clay County",7367,563,5277,2090,74,36
"G2100530","1990","Kentucky","21","210","Clinton County","053","0530","Clinton County",3591,598,2724,867,5,0
"G2100550","1990","Kentucky","21","210","Crittenden County","055","0550","Crittenden County",3646,393,2887,759,26,7
"G2100570","1990","Kentucky","21","210","Cumberland County","057","0570","Cumberland County",2714,337,2035,679,84,47
"G2100590","1990","Kentucky","21","210","Daviess County","059","0590","Daviess County",33036,2005,22744,10292,496,848
"G2100610","1990","Kentucky","21","210","Edmonson County","061","0610","Edmonson County",3843,1166,3290,553,14,8
"G2100630","1990","Kentucky","21","210","Elliott County","063","0630","Elliott County",2324,315,1832,492,0,0
"G2100650","1990","Kentucky","21","210","Estill County","065","0650","Estill County",5357,506,3991,1366,2,0
"G2100670","1990","Kentucky","21","210","Fayette County","067","0670","Fayette County",89529,8213,47460,42069,3926,7093
"G2100690","1990","Kentucky","21","210","Fleming County","069","0690","Fleming County",4626,537,3523,1103,51,19
"G2100710","1990","Kentucky","21","210","Floyd County","071","0710","Floyd County",15664,1505,11693,3971,50,21
"G2100730","1990","Kentucky","21","210","Franklin County","073","0730","Franklin County",17385,1158,11124,6261,353,810
"G2100750","1990","Kentucky","21","210","Fulton County","075","0750","Fulton County",3378,306,2245,1133,230,289
"G2100770","1990","Kentucky","21","210","Gallatin County","077","0770","Gallatin County",1941,349,1468,473,20,13
"G2100790","1990","Kentucky","21","210","Garrard County","079","0790","Garrard County",4435,494,3303,1132,99,86
"G2100810","1990","Kentucky","21","210","Grant County","081","0810","Grant County",5585,958,4303,1282,6,2
"G2100830","1990","Kentucky","21","210","Graves County","083","0830","Graves County",13377,1151,10425,2952,299,332
"G2100850","1990","Kentucky","21","210","Grayson County","085","0850","Grayson County",7991,2455,6361,1630,17,8
"G2100870","1990","Kentucky","21","210","Green County","087","0870","Green County",4089,434,3227,862,82,36
"G2100890","1990","Kentucky","21","210","Greenup County","089","0890","Greenup County",13414,1243,10951,2463,35,18
"G2100910","1990","Kentucky","21","210","Hancock County","091","0910","Hancock County",2795,285,2251,544,26,13
"G2100930","1990","Kentucky","21","210","Hardin County","093","0930","Hardin County",29358,3017,18653,10705,947,1835
"G2100950","1990","Kentucky","21","210","Harlan County","095","0950","Harlan County",13269,1466,9390,3879,279,190
"G2100970","1990","Kentucky","21","210","Harrison County","097","0970","Harrison County",6086,402,4120,1966,88,90
"G2100990","1990","Kentucky","21","210","Hart County","099","0990","Hart County",5740,761,4337,1403,250,152
"G2101010","1990","Kentucky","21","210","Henderson County","101","1010","Henderson County",16558,1374,11074,5484,519,620
"G2101030","1990","Kentucky","21","210","Henry County","103","1030","Henry County",4896,551,3732,1164,141,70
"G2101050","1990","Kentucky","21","210","Hickman County","105","1050","Hickman County",2188,186,1732,456,111,87
"G2101070","1990","Kentucky","21","210","Hopkins County","107","1070","Hopkins County",17760,1565,13358,4402,658,447
"G2101090","1990","Kentucky","21","210","Jackson County","109","1090","Jackson County",4381,514,3381,1000,0,0
"G2101110","1990","Kentucky","21","210","Jefferson County","111","1110","Jefferson County",264138,18440,170401,93737,17760,24212
"G2101130","1990","Kentucky","21","210","Jessamine County","113","1130","Jessamine County",10601,608,7247,3354,217,135
"G2101150","1990","Kentucky","21","210","Johnson County","115","1150","Johnson County",8469,912,6254,2215,2,4
"G2101170","1990","Kentucky","21","210","Kenton County","117","1170","Kenton County",52690,3396,34678,18012,516,979
"G2101190","1990","Kentucky","21","210","Knott County","119","1190","Knott County",6086,632,4769,1317,29,6
"G2101210","1990","Kentucky","21","210","Knox County","121","1210","Knox County",10718,1013,7369,3349,64,37
"G2101230","1990","Kentucky","21","210","Larue County","123","1230","Larue County",4503,321,3589,914,106,66
"G2101250","1990","Kentucky","21","210","Laurel County","125","1250","Laurel County",15585,1338,11902,3683,61,30
"G2101270","1990","Kentucky","21","210","Lawrence County","127","1270","Lawrence County",5007,677,3761,1246,10,2
"G2101290","1990","Kentucky","21","210","Lee County","129","1290","Lee County",2760,265,2072,688,11,2
"G2101310","1990","Kentucky","21","210","Leslie County","131","1310","Leslie County",4711,327,3656,1055,1,1
"G2101330","1990","Kentucky","21","210","Letcher County","133","1330","Letcher County",9731,1077,7644,2087,59,19
"G2101350","1990","Kentucky","21","210","Lewis County","135","1350","Lewis County",4713,615,3715,998,5,3
"G2101370","1990","Kentucky","21","210","Lincoln County","137","1370","Lincoln County",7431,554,5672,1759,164,76
"G2101390","1990","Kentucky","21","210","Livingston County","139","1390","Livingston County",3593,584,3047,546,4,1
"G2101410","1990","Kentucky","21","210","Logan County","141","1410","Logan County",9302,1001,6824,2478,383,339
"G2101430","1990","Kentucky","21","210","Lyon County","143","1430","Lyon County",2355,1105,1879,476,31,32
"G2101450","1990","Kentucky","21","210","McCracken County","145","1450","McCracken County",25625,1956,17470,8155,987,1456
"G2101470","1990","Kentucky","21","210","McCreary County","147","1470","McCreary County",5479,560,4095,1384,0,2
"G2101490","1990","Kentucky","21","210","McLean County","149","1490","McLean County",3672,370,2941,731,11,1
"G2101510","1990","Kentucky","21","210","Madison County","151","1510","Madison County",20012,1444,12422,7590,385,550
"G2101530","1990","Kentucky","21","210","Magoffin County","153","1530","Magoffin County",4440,360,3462,978,0,0
"G2101550","1990","Kentucky","21","210","Marion County","155","1550","Marion County",5688,427,4375,1313,215,216
"G2101570","1990","Kentucky","21","210","Marshall County","157","1570","Marshall County",10789,1739,8936,1853,1,1
"G2101590","1990","Kentucky","21","210","Martin County","159","1590","Martin County",4300,397,3385,915,0,0
"G2101610","1990","Kentucky","21","210","Mason County","161","1610","Mason County",6537,552,4241,2296,210,249
"G2101630","1990","Kentucky","21","210","Meade County","163","1630","Meade County",8080,827,4957,3123,110,602
"G2101650","1990","Kentucky","21","210","Menifee County","165","1650","Menifee County",1842,579,1507,335,0,4
"G2101670","1990","Kentucky","21","210","Mercer County","167","1670","Mercer County",7413,799,5393,2020,169,136
"G2101690","1990","Kentucky","21","210","Metcalfe County","169","1690","Metcalfe County",3433,360,2658,775,53,33
"G2101710","1990","Kentucky","21","210","Monroe County","171","1710","Monroe County",4505,377,3375,1130,75,66
"G2101730","1990","Kentucky","21","210","Montgomery County","173","1730","Montgomery County",7312,447,5131,2181,212,128
"G2101750","1990","Kentucky","21","210","Morgan County","175","1750","Morgan County",4089,473,3129,960,2,3
"G2101770","1990","Kentucky","21","210","Muhlenberg County","177","1770","Muhlenberg County",11683,1071,9445,2238,264,119
"G2101790","1990","Kentucky","21","210","Nelson County","179","1790","Nelson County",10417,661,8121,2296,292,324
"G2101810","1990","Kentucky","21","210","Nicholas County","181","1810","Nicholas County",2621,309,1884,737,23,15
"G2101830","1990","Kentucky","21","210","Ohio County","183","1830","Ohio County",7816,864,6183,1633,39,24
"G2101850","1990","Kentucky","21","210","Oldham County","185","1850","Oldham County",10673,529,8871,1802,167,71
"G2101870","1990","Kentucky","21","210","Owen County","187","1870","Owen County",3412,1311,2580,832,43,27
"G2101890","1990","Kentucky","21","210","Owsley County","189","1890","Owsley County",1848,289,1381,467,2,0
"G2101910","1990","Kentucky","21","210","Pendleton County","191","1910","Pendleton County",4332,450,3254,1078,10,5
"G2101930","1990","Kentucky","21","210","Perry County","193","1930","Perry County",10598,967,7947,2651,88,85
"G2101950","1990","Kentucky","21","210","Pike County","195","1950","Pike County",26148,2612,20101,6047,52,52
"G2101970","1990","Kentucky","21","210","Powell County","197","1970","Powell County",4057,401,3115,942,27,6
"G2101990","1990","Kentucky","21","210","Pulaski County","199","1990","Pulaski County",18866,3462,14283,4583,108,82
"G2102010","1990","Kentucky","21","210","Robertson County","201","2010","Robertson County",820,135,596,224,2,0
"G2102030","1990","Kentucky","21","210","Rockcastle County","203","2030","Rockcastle County",5464,494,4274,1190,0,0
"G2102050","1990","Kentucky","21","210","Rowan County","205","2050","Rowan County",6755,620,4505,2250,4,28
"G2102070","1990","Kentucky","21","210","Russell County","207","2070","Russell County",5896,1479,4752,1144,29,8
"G2102090","1990","Kentucky","21","210","Scott County","209","2090","Scott County",8501,672,5628,2873,302,252
"G2102110","1990","Kentucky","21","210","Shelby County","211","2110","Shelby County",9048,569,6436,2612,398,382
"G2102130","1990","Kentucky","21","210","Simpson County","213","2130","Simpson County",5767,405,4061,1706,303,302
"G2102150","1990","Kentucky","21","210","Spencer County","215","2150","Spencer County",2451,189,1824,627,23,28
"G2102170","1990","Kentucky","21","210","Taylor County","217","2170","Taylor County",8216,582,5942,2274,228,175
"G2102190","1990","Kentucky","21","210","Todd County","219","2190","Todd County",4104,311,3109,995,258,181
"G2102210","1990","Kentucky","21","210","Trigg County","221","2210","Trigg County",4104,1180,3258,846,280,121
"G2102230","1990","Kentucky","21","210","Trimble County","223","2230","Trimble County",2246,264,1830,416,0,0
"G2102250","1990","Kentucky","21","210","Union County","225","2250","Union County",5580,511,4266,1314,266,148
"G2102270","1990","Kentucky","21","210","Warren County","227","2270","Warren County",28819,2246,18727,10092,928,1307
"G2102290","1990","Kentucky","21","210","Washington County","229","2290","Washington County",3709,300,2927,782,140,155
"G2102310","1990","Kentucky","21","210","Wayne County","231","2310","Wayne County",6517,1274,4951,1566,97,34
"G2102330","1990","Kentucky","21","210","Webster County","233","2330","Webster County",5372,542,4188,1184,201,126
"G2102350","1990","Kentucky","21","210","Whitley County","235","2350","Whitley County",12153,1246,8606,3547,28,20
"G2102370","1990","Kentucky","21","210","Wolfe County","237","2370","Wolfe County",2451,328,1823,628,0,2
"G2102390","1990","Kentucky","21","210","Woodford County","239","2390","Woodford County",7223,466,5139,2084,305,173
"G2200010","1990","Louisiana","22","220","Acadia Parish","001","0010","Acadia Parish",19285,2156,13752,5533,1531,1739
"G2200030","1990","Louisiana","22","220","Allen Parish","003","0030","Allen Parish",7080,1195,5504,1576,938,388
"G2200050","1990","Louisiana","22","220","Ascension Parish","005","0050","Ascension Parish",19337,1828,15147,4190,2413,1434
"G2200070","1990","Louisiana","22","220","Assumption Parish","007","0070","Assumption Parish",7397,1247,6101,1296,1477,540
"G2200090","1990","Louisiana","22","220","Avoyelles Parish","009","0090","Avoyelles Parish",13480,1948,10085,3395,1708,1277
"G2200110","1990","Louisiana","22","220","Beauregard Parish","011","0110","Beauregard Parish",10362,2304,7973,2389,733,588
"G2200130","1990","Louisiana","22","220","Bienville Parish","013","0130","Bienville Parish",5852,1233,4600,1252,1675,658
"G2200150","1990","Louisiana","22","220","Bossier Parish","015","0150","Bossier Parish",30718,4276,20477,10241,2664,2705
