GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1980,A08AA1980,A08AB1980,B18AA1980,B18AB1980,B18AC1980,B18AD1980,B18AE1980
"G1600290","1980","Idaho","16","160","Caribou County","029","0290","CARIBOU COUNTY",8695,4403,4292,8575,0,67,23,
"G1600310","1980","Idaho","16","160","Cassia County","031","0310","CASSIA COUNTY",19427,9733,9694,17821,2,91,47,
"G1600330","1980","Idaho","16","160","Clark County","033","0330","CLARK COUNTY",798,426,372,765,0,5,0,
"G1600350","1980","Idaho","16","160","Clearwater County","035","0350","CLEARWATER COUNTY",10390,5363,5027,10238,16,94,35,
"G1600370","1980","Idaho","16","160","Custer County","037","0370","CUSTER COUNTY",3385,1730,1655,3369,0,14,2,
"G1600390","1980","Idaho","16","160","Elmore County","039","0390","ELMORE COUNTY",21565,11654,9911,19201,789,209,445,
"G1600410","1980","Idaho","16","160","Franklin County","041","0410","FRANKLIN COUNTY",8895,4499,4396,8818,0,15,5,
"G1600430","1980","Idaho","16","160","Fremont County","043","0430","FREMONT COUNTY",10813,5504,5309,10630,7,74,47,
"G1600450","1980","Idaho","16","160","Gem County","045","0450","GEM COUNTY",11972,5943,6029,11599,0,148,66,
"G1600470","1980","Idaho","16","160","Gooding County","047","0470","GOODING COUNTY",11874,6037,5837,11286,4,57,2,
"G1600490","1980","Idaho","16","160","Idaho County","049","0490","IDAHO COUNTY",14769,7542,7227,14640,0,82,16,
"G1600510","1980","Idaho","16","160","Jefferson County","051","0510","JEFFERSON COUNTY",15304,7796,7508,14644,0,136,27,
"G1600530","1980","Idaho","16","160","Jerome County","053","0530","JEROME COUNTY",14840,7423,7417,14312,0,74,99,
"G1600550","1980","Idaho","16","160","Kootenai County","055","0550","KOOTENAI COUNTY",59770,29432,30338,58682,68,597,171,
"G1600570","1980","Idaho","16","160","Latah County","057","0570","LATAH COUNTY",28749,14900,13849,28201,104,109,206,
"G1600590","1980","Idaho","16","160","Lemhi County","059","0590","LEMHI COUNTY",7460,3744,3716,7360,0,50,6,
"G1600610","1980","Idaho","16","160","Lewis County","061","0610","LEWIS COUNTY",4118,2107,2011,4087,0,10,21,
"G1600630","1980","Idaho","16","160","Lincoln County","063","0630","LINCOLN COUNTY",3436,1772,1664,3329,0,44,31,
"G1600650","1980","Idaho","16","160","Madison County","065","0650","MADISON COUNTY",19480,8867,10613,19034,36,97,87,
"G1600670","1980","Idaho","16","160","Minidoka County","067","0670","MINIDOKA COUNTY",19718,9905,9813,17033,4,160,194,
"G1600690","1980","Idaho","16","160","Nez Perce County","069","0690","NEZ PERCE COUNTY",33220,16408,16812,31612,97,1310,108,
"G1600710","1980","Idaho","16","160","Oneida County","071","0710","ONEIDA COUNTY",3258,1632,1626,3218,0,5,6,
"G1600730","1980","Idaho","16","160","Owyhee County","073","0730","OWYHEE COUNTY",8272,4369,3903,7176,65,253,51,
"G1600750","1980","Idaho","16","160","Payette County","075","0750","PAYETTE COUNTY",15722,7730,7992,15098,1,65,286,
"G1600770","1980","Idaho","16","160","Power County","077","0770","POWER COUNTY",6844,3400,3444,6276,2,227,10,
"G1600790","1980","Idaho","16","160","Shoshone County","079","0790","SHOSHONE COUNTY",19226,9796,9430,18933,0,220,8,
"G1600810","1980","Idaho","16","160","Teton County","081","0810","TETON COUNTY",2897,1487,1410,2875,2,7,9,
"G1600830","1980","Idaho","16","160","Twin Falls County","083","0830","TWIN FALLS COUNTY",52927,26066,26861,50907,35,257,236,
"G1600850","1980","Idaho","16","160","Valley County","085","0850","VALLEY COUNTY",5604,2888,2716,5524,0,38,31,
"G1600870","1980","Idaho","16","160","Washington County","087","0870","WASHINGTON COUNTY",8803,4305,4498,8075,0,66,178,
"G1700010","1980","Illinois","17","170","Adams County","001","0010","ADAMS COUNTY",71622,34408,37214,69522,1751,160,135,
"G1700030","1980","Illinois","17","170","Alexander County","003","0030","ALEXANDER COUNTY",12264,5746,6518,8430,3808,6,11,
"G1700050","1980","Illinois","17","170","Bond County","005","0050","BOND COUNTY",16224,7884,8340,15738,431,19,26,
"G1700070","1980","Illinois","17","170","Boone County","007","0070","BOONE COUNTY",28630,14151,14479,27797,100,54,204,
"G1700090","1980","Illinois","17","170","Brown County","009","0090","BROWN COUNTY",5411,2646,2765,5409,0,0,2,
"G1700110","1980","Illinois","17","170","Bureau County","011","0110","BUREAU COUNTY",39114,18983,20131,38613,47,36,119,
"G1700130","1980","Illinois","17","170","Calhoun County","013","0130","CALHOUN COUNTY",5867,2938,2929,5847,0,8,12,
"G1700150","1980","Illinois","17","170","Carroll County","015","0150","CARROLL COUNTY",18779,9183,9596,18513,134,27,31,
"G1700170","1980","Illinois","17","170","Cass County","017","0170","CASS COUNTY",15084,7274,7810,15065,2,8,3,
"G1700190","1980","Illinois","17","170","Champaign County","019","0190","CHAMPAIGN COUNTY",168392,86234,82158,149138,14516,281,3552,
"G1700210","1980","Illinois","17","170","Christian County","021","0210","CHRISTIAN COUNTY",36446,17444,19002,36221,99,51,58,
"G1700230","1980","Illinois","17","170","Clark County","023","0230","CLARK COUNTY",16913,8147,8766,16878,3,12,8,
"G1700250","1980","Illinois","17","170","Clay County","025","0250","CLAY COUNTY",15283,7326,7957,15255,0,15,11,
"G1700270","1980","Illinois","17","170","Clinton County","027","0270","CLINTON COUNTY",32617,16028,16589,32203,270,35,93,
"G1700290","1980","Illinois","17","170","Coles County","029","0290","COLES COUNTY",52260,24583,27677,51017,945,58,194,
"G1700310","1980","Illinois","17","170","Cook County","031","0310","COOK COUNTY",5253655,2516853,2736802,3539702,1346186,9358,118040,
"G1700330","1980","Illinois","17","170","Crawford County","033","0330","CRAWFORD COUNTY",20818,10065,10753,20707,23,47,26,
"G1700350","1980","Illinois","17","170","Cumberland County","035","0350","CUMBERLAND COUNTY",11062,5488,5574,11045,0,2,13,
"G1700370","1980","Illinois","17","170","DeKalb County","037","0370","DE KALB COUNTY",74624,36374,38250,71069,1702,66,1190,
"G1700390","1980","Illinois","17","170","De Witt County","039","0390","DE WITT COUNTY",18108,8820,9288,18032,8,13,27,
"G1700410","1980","Illinois","17","170","Douglas County","041","0410","DOUGLAS COUNTY",19774,9535,10239,19612,2,16,50,
"G1700430","1980","Illinois","17","170","DuPage County","043","0430","DU PAGE COUNTY",658835,325190,333645,625721,7719,628,20006,
"G1700450","1980","Illinois","17","170","Edgar County","045","0450","EDGAR COUNTY",21725,10309,11416,21635,61,8,10,
"G1700470","1980","Illinois","17","170","Edwards County","047","0470","EDWARDS COUNTY",7961,3793,4168,7946,0,12,2,
"G1700490","1980","Illinois","17","170","Effingham County","049","0490","EFFINGHAM COUNTY",30944,15108,15836,30850,10,53,10,
"G1700510","1980","Illinois","17","170","Fayette County","051","0510","FAYETTE COUNTY",22167,11123,11044,21753,309,52,32,
"G1700530","1980","Illinois","17","170","Ford County","053","0530","FORD COUNTY",15265,7299,7966,15157,77,4,10,
"G1700550","1980","Illinois","17","170","Franklin County","055","0550","FRANKLIN COUNTY",43201,20474,22727,43095,44,29,32,
"G1700570","1980","Illinois","17","170","Fulton County","057","0570","FULTON COUNTY",43687,21302,22385,43396,96,22,113,
"G1700590","1980","Illinois","17","170","Gallatin County","059","0590","GALLATIN COUNTY",7590,3672,3918,7543,32,10,5,
"G1700610","1980","Illinois","17","170","Greene County","061","0610","GREENE COUNTY",16661,8058,8603,16561,16,57,27,
"G1700630","1980","Illinois","17","170","Grundy County","063","0630","GRUNDY COUNTY",30582,15275,15307,30163,18,54,134,
"G1700650","1980","Illinois","17","170","Hamilton County","065","0650","HAMILTON COUNTY",9172,4369,4803,9138,0,8,22,
"G1700670","1980","Illinois","17","170","Hancock County","067","0670","HANCOCK COUNTY",23877,11358,12519,23727,46,42,46,
"G1700690","1980","Illinois","17","170","Hardin County","069","0690","HARDIN COUNTY",5383,2615,2768,5383,0,0,0,
"G1700710","1980","Illinois","17","170","Henderson County","071","0710","HENDERSON COUNTY",9114,4516,4598,9073,4,12,8,
"G1700730","1980","Illinois","17","170","Henry County","073","0730","HENRY COUNTY",57968,28506,29462,56750,686,67,115,
"G1700750","1980","Illinois","17","170","Iroquois County","075","0750","IROQUOIS COUNTY",32976,16051,16925,32391,203,34,63,
"G1700770","1980","Illinois","17","170","Jackson County","077","0770","JACKSON COUNTY",61522,31843,29679,54363,5747,73,1021,
"G1700790","1980","Illinois","17","170","Jasper County","079","0790","JASPER COUNTY",11318,5513,5805,11273,0,27,3,
"G1700810","1980","Illinois","17","170","Jefferson County","081","0810","JEFFERSON COUNTY",36552,17493,19059,34850,1597,31,57,
"G1700830","1980","Illinois","17","170","Jersey County","083","0830","JERSEY COUNTY",20538,10072,10466,20335,54,89,42,
"G1700850","1980","Illinois","17","170","Jo Daviess County","085","0850","JO DAVIESS COUNTY",23520,11666,11854,23456,6,6,24,
"G1700870","1980","Illinois","17","170","Johnson County","087","0870","JOHNSON COUNTY",9624,5046,4578,9226,359,4,2,
"G1700890","1980","Illinois","17","170","Kane County","089","0890","KANE COUNTY",278405,136698,141707,251518,13518,532,2208,
"G1700910","1980","Illinois","17","170","Kankakee County","091","0910","KANKAKEE COUNTY",102926,49831,53095,86962,14859,134,539,
"G1700930","1980","Illinois","17","170","Kendall County","093","0930","KENDALL COUNTY",37202,18593,18609,36307,114,61,153,
"G1700950","1980","Illinois","17","170","Knox County","095","0950","KNOX COUNTY",61607,29612,31995,58526,2107,92,235,
"G1700970","1980","Illinois","17","170","Lake County","097","0970","LAKE COUNTY",440372,224991,215381,395714,28412,916,6570,
"G1700990","1980","Illinois","17","170","LaSalle County","099","0990","LA SALLE COUNTY",112033,54727,57306,109997,527,124,358,
"G1701010","1980","Illinois","17","170","Lawrence County","101","1010","LAWRENCE COUNTY",17807,8414,9393,17666,79,25,8,
"G1701030","1980","Illinois","17","170","Lee County","103","1030","LEE COUNTY",36328,17759,18569,35349,620,73,114,
"G1701050","1980","Illinois","17","170","Livingston County","105","1050","LIVINGSTON COUNTY",41381,20853,20528,39118,1851,13,79,
"G1701070","1980","Illinois","17","170","Logan County","107","1070","LOGAN COUNTY",31802,15670,16132,30736,824,48,124,
"G1701090","1980","Illinois","17","170","McDonough County","109","1090","MCDONOUGH COUNTY",37467,18368,19099,35941,995,49,397,
"G1701110","1980","Illinois","17","170","McHenry County","111","1110","MCHENRY COUNTY",147897,73447,74450,145968,81,138,722,
"G1701130","1980","Illinois","17","170","McLean County","113","1130","MCLEAN COUNTY",119149,56723,62426,112985,4808,121,887,
"G1701150","1980","Illinois","17","170","Macon County","115","1150","MACON COUNTY",131375,63328,68047,116703,13821,246,439,
"G1701170","1980","Illinois","17","170","Macoupin County","117","1170","MACOUPIN COUNTY",49384,23550,25834,48752,331,164,108,
"G1701190","1980","Illinois","17","170","Madison County","119","1190","MADISON COUNTY",247691,118767,128924,231056,14194,636,977,
"G1701210","1980","Illinois","17","170","Marion County","121","1210","MARION COUNTY",43523,20792,22731,41658,1441,120,165,
"G1701230","1980","Illinois","17","170","Marshall County","123","1230","MARSHALL COUNTY",14479,7199,7280,14412,11,22,31,
"G1701250","1980","Illinois","17","170","Mason County","125","1250","MASON COUNTY",19492,9543,9949,19439,0,23,30,
"G1701270","1980","Illinois","17","170","Massac County","127","1270","MASSAC COUNTY",14990,7163,7827,14025,920,17,28,
"G1701290","1980","Illinois","17","170","Menard County","129","1290","MENARD COUNTY",11700,5675,6025,11656,0,26,11,
"G1701310","1980","Illinois","17","170","Mercer County","131","1310","MERCER COUNTY",19286,9480,9806,19162,39,9,48,
"G1701330","1980","Illinois","17","170","Monroe County","133","1330","MONROE COUNTY",20117,9804,10313,19997,18,66,27,
"G1701350","1980","Illinois","17","170","Montgomery County","135","1350","MONTGOMERY COUNTY",31686,15144,16542,31562,53,40,26,
"G1701370","1980","Illinois","17","170","Morgan County","137","1370","MORGAN COUNTY",37502,17790,19712,36161,1123,39,101,
"G1701390","1980","Illinois","17","170","Moultrie County","139","1390","MOULTRIE COUNTY",14546,6950,7596,14456,30,48,12,
"G1701410","1980","Illinois","17","170","Ogle County","141","1410","OGLE COUNTY",46338,22765,23573,45536,55,125,102,
"G1701430","1980","Illinois","17","170","Peoria County","143","1430","PEORIA COUNTY",200466,96381,104085,176095,21365,340,1677,
"G1701450","1980","Illinois","17","170","Perry County","145","1450","PERRY COUNTY",21714,10447,11267,21226,416,36,36,
"G1701470","1980","Illinois","17","170","Piatt County","147","1470","PIATT COUNTY",16581,8156,8425,16489,8,23,59,
"G1701490","1980","Illinois","17","170","Pike County","149","1490","PIKE COUNTY",18896,9126,9770,18814,12,29,35,
"G1701510","1980","Illinois","17","170","Pope County","151","1510","POPE COUNTY",4404,2315,2089,4217,179,6,2,
"G1701530","1980","Illinois","17","170","Pulaski County","153","1530","PULASKI COUNTY",8840,4215,4625,5854,2931,41,9,
"G1701550","1980","Illinois","17","170","Putnam County","155","1550","PUTNAM COUNTY",6085,3023,3062,6059,18,4,0,
"G1701570","1980","Illinois","17","170","Randolph County","157","1570","RANDOLPH COUNTY",35652,18861,16791,33096,2265,53,133,
"G1701590","1980","Illinois","17","170","Richland County","159","1590","RICHLAND COUNTY",17587,8487,9100,17512,0,16,39,
"G1701610","1980","Illinois","17","170","Rock Island County","161","1610","ROCK ISLAND COUNTY",165968,80535,85433,151813,9650,336,1026,
"G1701630","1980","Illinois","17","170","St. Clair County","163","1630","ST. CLAIR COUNTY",267531,127953,139578,191074,73588,493,1571,
"G1701650","1980","Illinois","17","170","Saline County","165","1650","SALINE COUNTY",28448,13291,15157,27526,829,46,25,
"G1701670","1980","Illinois","17","170","Sangamon County","167","1670","SANGAMON COUNTY",176089,82763,93326,163158,11483,342,917,
"G1701690","1980","Illinois","17","170","Schuyler County","169","1690","SCHUYLER COUNTY",8365,4084,4281,8349,0,13,3,
"G1701710","1980","Illinois","17","170","Scott County","171","1710","SCOTT COUNTY",6142,2988,3154,6125,0,7,10,
"G1701730","1980","Illinois","17","170","Shelby County","173","1730","SHELBY COUNTY",23923,11850,12073,23804,32,27,53,
"G1701750","1980","Illinois","17","170","Stark County","175","1750","STARK COUNTY",7389,3574,3815,7357,8,13,11,
"G1701770","1980","Illinois","17","170","Stephenson County","177","1770","STEPHENSON COUNTY",49536,23826,25710,46631,2700,79,81,
"G1701790","1980","Illinois","17","170","Tazewell County","179","1790","TAZEWELL COUNTY",132078,64596,67482,130968,278,269,339,
"G1701810","1980","Illinois","17","170","Union County","181","1810","UNION COUNTY",17765,8659,9106,17586,111,35,10,
"G1701830","1980","Illinois","17","170","Vermilion County","183","1830","VERMILION COUNTY",95222,45880,49342,87241,6632,238,565,
"G1701850","1980","Illinois","17","170","Wabash County","185","1850","WABASH COUNTY",13713,6594,7119,13564,16,109,18,
"G1701870","1980","Illinois","17","170","Warren County","187","1870","WARREN COUNTY",21943,10603,11340,21321,392,46,136,
"G1701890","1980","Illinois","17","170","Washington County","189","1890","WASHINGTON COUNTY",15472,7529,7943,15354,52,18,40,
"G1701910","1980","Illinois","17","170","Wayne County","191","1910","WAYNE COUNTY",18059,8689,9370,17984,9,20,39,
"G1701930","1980","Illinois","17","170","White County","193","1930","WHITE COUNTY",17864,8536,9328,17683,78,59,31,
"G1701950","1980","Illinois","17","170","Whiteside County","195","1950","WHITESIDE COUNTY",65970,32395,33575,63421,295,102,255,
"G1701970","1980","Illinois","17","170","Will County","197","1970","WILL COUNTY",324460,162117,162343,282189,31484,564,3300,
"G1701990","1980","Illinois","17","170","Williamson County","199","1990","WILLIAMSON COUNTY",56538,27395,29143,55568,786,55,84,
"G1702010","1980","Illinois","17","170","Winnebago County","201","2010","WINNEBAGO COUNTY",250884,121808,129076,225475,20823,655,1556,
"G1702030","1980","Illinois","17","170","Woodford County","203","2030","WOODFORD COUNTY",33320,16464,16856,33094,85,37,65,
"G1800010","1980","Indiana","18","180","Adams County","001","0010","ADAMS COUNTY",29619,14674,14945,29100,3,59,57,
"G1800030","1980","Indiana","18","180","Allen County","003","0030","ALLEN COUNTY",294335,142666,151669,263841,25997,605,1884,
"G1800050","1980","Indiana","18","180","Bartholomew County","005","0050","BARTHOLOMEW COUNTY",65088,31594,33494,63496,1025,57,269,
"G1800070","1980","Indiana","18","180","Benton County","007","0070","BENTON COUNTY",10218,4955,5263,10176,4,9,0,
"G1800090","1980","Indiana","18","180","Blackford County","009","0090","BLACKFORD COUNTY",15570,7531,8039,15538,2,22,8,
"G1800110","1980","Indiana","18","180","Boone County","011","0110","BOONE COUNTY",36446,17626,18820,36193,43,50,111,
"G1800130","1980","Indiana","18","180","Brown County","013","0130","BROWN COUNTY",12377,6224,6153,12327,31,0,19,
"G1800150","1980","Indiana","18","180","Carroll County","015","0150","CARROLL COUNTY",19722,9713,10009,19639,17,30,6,
"G1800170","1980","Indiana","18","180","Cass County","017","0170","CASS COUNTY",40936,19718,21218,40440,345,56,74,
"G1800190","1980","Indiana","18","180","Clark County","019","0190","CLARK COUNTY",88838,42984,45854,83975,4289,149,284,
"G1800210","1980","Indiana","18","180","Clay County","021","0210","CLAY COUNTY",24862,11886,12976,24707,133,5,17,
"G1800230","1980","Indiana","18","180","Clinton County","023","0230","CLINTON COUNTY",31545,15109,16436,31337,24,64,63,
"G1800250","1980","Indiana","18","180","Crawford County","025","0250","CRAWFORD COUNTY",9820,4903,4917,9758,17,38,7,
"G1800270","1980","Indiana","18","180","Daviess County","027","0270","DAVIESS COUNTY",27836,13416,14420,27714,41,50,31,
"G1800290","1980","Indiana","18","180","Dearborn County","029","0290","DEARBORN COUNTY",34291,16865,17426,33873,210,62,135,
"G1800310","1980","Indiana","18","180","Decatur County","031","0310","DECATUR COUNTY",23841,11638,12203,23789,0,11,39,
"G1800330","1980","Indiana","18","180","DeKalb County","033","0330","DE KALB COUNTY",33606,16514,17092,33334,54,51,89,
"G1800350","1980","Indiana","18","180","Delaware County","035","0350","DELAWARE COUNTY",128587,61288,67299,119889,7709,227,547,
"G1800370","1980","Indiana","18","180","Dubois County","037","0370","DUBOIS COUNTY",34238,16818,17420,34125,22,25,33,
"G1800390","1980","Indiana","18","180","Elkhart County","039","0390","ELKHART COUNTY",137330,66396,70934,130126,5632,402,553,
"G1800410","1980","Indiana","18","180","Fayette County","041","0410","FAYETTE COUNTY",28272,13745,14527,27625,473,77,79,
"G1800430","1980","Indiana","18","180","Floyd County","043","0430","FLOYD COUNTY",61169,29362,31807,58672,2288,27,129,
"G1800450","1980","Indiana","18","180","Fountain County","045","0450","FOUNTAIN COUNTY",19033,9232,9801,18970,0,10,42,
"G1800470","1980","Indiana","18","180","Franklin County","047","0470","FRANKLIN COUNTY",19612,9739,9873,19543,2,8,59,
"G1800490","1980","Indiana","18","180","Fulton County","049","0490","FULTON COUNTY",19335,9412,9923,19065,124,71,67,
"G1800510","1980","Indiana","18","180","Gibson County","051","0510","GIBSON COUNTY",33156,16158,16998,32436,572,30,103,
"G1800530","1980","Indiana","18","180","Grant County","053","0530","GRANT COUNTY",80934,39197,41737,74624,5228,263,212,
"G1800550","1980","Indiana","18","180","Greene County","055","0550","GREENE COUNTY",30416,14504,15912,30315,11,26,58,
"G1800570","1980","Indiana","18","180","Hamilton County","057","0570","HAMILTON COUNTY",82027,40312,41715,81190,294,51,399,
"G1800590","1980","Indiana","18","180","Hancock County","059","0590","HANCOCK COUNTY",43939,21627,22312,43633,33,39,193,
"G1800610","1980","Indiana","18","180","Harrison County","061","0610","HARRISON COUNTY",27276,13485,13791,27045,157,19,43,
"G1800630","1980","Indiana","18","180","Hendricks County","063","0630","HENDRICKS COUNTY",69804,35146,34658,69217,353,36,139,
"G1800650","1980","Indiana","18","180","Henry County","065","0650","HENRY COUNTY",53336,25766,27570,52620,530,63,71,
"G1800670","1980","Indiana","18","180","Howard County","067","0670","HOWARD COUNTY",86896,41873,45023,81707,4257,237,322,
"G1800690","1980","Indiana","18","180","Huntington County","069","0690","HUNTINGTON COUNTY",35596,17102,18494,35263,64,121,116,
"G1800710","1980","Indiana","18","180","Jackson County","071","0710","JACKSON COUNTY",36523,17639,18884,36226,136,25,116,
"G1800730","1980","Indiana","18","180","Jasper County","073","0730","JASPER COUNTY",26138,12947,13191,25879,56,10,87,
"G1800750","1980","Indiana","18","180","Jay County","075","0750","JAY COUNTY",23239,11253,11986,23116,57,16,11,
"G1800770","1980","Indiana","18","180","Jefferson County","077","0770","JEFFERSON COUNTY",30419,14814,15605,29788,470,50,92,
"G1800790","1980","Indiana","18","180","Jennings County","079","0790","JENNINGS COUNTY",22854,11394,11460,22639,110,42,63,
"G1800810","1980","Indiana","18","180","Johnson County","081","0810","JOHNSON COUNTY",77240,37642,39598,75937,868,114,195,
"G1800830","1980","Indiana","18","180","Knox County","083","0830","KNOX COUNTY",41838,20283,21555,41328,321,52,80,
"G1800850","1980","Indiana","18","180","Kosciusko County","085","0850","KOSCIUSKO COUNTY",59555,29098,30457,58650,225,118,291,
"G1800870","1980","Indiana","18","180","LaGrange County","087","0870","LAGRANGE COUNTY",25550,12546,13004,25474,16,19,20,
"G1800890","1980","Indiana","18","180","Lake County","089","0890","LAKE COUNTY",522965,254393,268572,374410,126066,809,2342,
"G1800910","1980","Indiana","18","180","LaPorte County","091","0910","LA PORTE COUNTY",108632,53959,54673,98852,8656,217,386,
"G1800930","1980","Indiana","18","180","Lawrence County","093","0930","LAWRENCE COUNTY",42472,20420,22052,42232,41,44,140,
"G1800950","1980","Indiana","18","180","Madison County","095","0950","MADISON COUNTY",139336,67771,71565,128852,9670,221,490,
"G1800970","1980","Indiana","18","180","Marion County","097","0970","MARION COUNTY",765233,364199,401034,601190,155455,1486,5067,
"G1800990","1980","Indiana","18","180","Marshall County","099","0990","MARSHALL COUNTY",39155,19059,20096,38744,53,39,56,
"G1801010","1980","Indiana","18","180","Martin County","101","1010","MARTIN COUNTY",11001,5460,5541,10894,0,20,85,
"G1801030","1980","Indiana","18","180","Miami County","103","1030","MIAMI COUNTY",39820,19760,20060,38086,998,329,290,
"G1801050","1980","Indiana","18","180","Monroe County","105","1050","MONROE COUNTY",98785,48658,50127,94075,2641,110,1534,
"G1801070","1980","Indiana","18","180","Montgomery County","107","1070","MONTGOMERY COUNTY",35501,17489,18012,35329,53,49,42,
"G1801090","1980","Indiana","18","180","Morgan County","109","1090","MORGAN COUNTY",51999,25703,26296,51800,13,41,131,
"G1801110","1980","Indiana","18","180","Newton County","111","1110","NEWTON COUNTY",14844,7330,7514,14742,10,37,27,
"G1801130","1980","Indiana","18","180","Noble County","113","1130","NOBLE COUNTY",35443,17325,18118,35171,30,49,23,
"G1801150","1980","Indiana","18","180","Ohio County","115","1150","OHIO COUNTY",5114,2508,2606,5038,54,5,17,
"G1801170","1980","Indiana","18","180","Orange County","117","1170","ORANGE COUNTY",18677,9186,9491,18415,214,25,12,
"G1801190","1980","Indiana","18","180","Owen County","119","1190","OWEN COUNTY",15841,7883,7958,15704,38,49,48,
"G1801210","1980","Indiana","18","180","Parke County","121","1210","PARKE COUNTY",16372,8140,8232,16266,43,47,7,
"G1801230","1980","Indiana","18","180","Perry County","123","1230","PERRY COUNTY",19346,9508,9838,19240,15,51,39,
"G1801250","1980","Indiana","18","180","Pike County","125","1250","PIKE COUNTY",13465,6511,6954,13331,34,53,45,
"G1801270","1980","Indiana","18","180","Porter County","127","1270","PORTER COUNTY",119816,59195,60621,118128,295,222,486,
"G1801290","1980","Indiana","18","180","Posey County","129","1290","POSEY COUNTY",26414,13095,13319,25988,266,106,45,
"G1801310","1980","Indiana","18","180","Pulaski County","131","1310","PULASKI COUNTY",13258,6527,6731,13165,40,5,32,
"G1801330","1980","Indiana","18","180","Putnam County","133","1330","PUTNAM COUNTY",29163,14589,14574,28563,492,35,60,
"G1801350","1980","Indiana","18","180","Randolph County","135","1350","RANDOLPH COUNTY",29997,14631,15366,29824,42,43,65,
"G1801370","1980","Indiana","18","180","Ripley County","137","1370","RIPLEY COUNTY",24398,11968,12430,24312,6,24,56,
"G1801390","1980","Indiana","18","180","Rush County","139","1390","RUSH COUNTY",19604,9537,10067,19449,108,26,2,
"G1801410","1980","Indiana","18","180","St. Joseph County","141","1410","ST. JOSEPH COUNTY",241617,116894,124723,216259,21888,471,1371,
"G1801430","1980","Indiana","18","180","Scott County","143","1430","SCOTT COUNTY",20422,10061,10361,20283,8,8,83,
"G1801450","1980","Indiana","18","180","Shelby County","145","1450","SHELBY COUNTY",39887,19359,20528,39432,279,50,67,
"G1801470","1980","Indiana","18","180","Spencer County","147","1470","SPENCER COUNTY",19361,9828,9533,19143,135,37,44,
"G1801490","1980","Indiana","18","180","Starke County","149","1490","STARKE COUNTY",21997,10813,11184,21812,56,69,27,
"G1801510","1980","Indiana","18","180","Steuben County","151","1510","STEUBEN COUNTY",24694,12454,12240,24389,81,50,66,
"G1801530","1980","Indiana","18","180","Sullivan County","153","1530","SULLIVAN COUNTY",21107,10084,11023,21051,10,39,7,
"G1801550","1980","Indiana","18","180","Switzerland County","155","1550","SWITZERLAND COUNTY",7153,3530,3623,7108,7,15,23,
"G1801570","1980","Indiana","18","180","Tippecanoe County","157","1570","TIPPECANOE COUNTY",121702,61454,60248,117439,1921,151,1754,
"G1801590","1980","Indiana","18","180","Tipton County","159","1590","TIPTON COUNTY",16819,8204,8615,16703,0,23,31,
"G1801610","1980","Indiana","18","180","Union County","161","1610","UNION COUNTY",6860,3355,3505,6816,8,16,20,
"G1801630","1980","Indiana","18","180","Vanderburgh County","163","1630","VANDERBURGH COUNTY",167515,78838,88677,154445,12089,269,616,
"G1801650","1980","Indiana","18","180","Vermillion County","165","1650","VERMILLION COUNTY",18229,8730,9499,18160,11,15,33,
"G1801670","1980","Indiana","18","180","Vigo County","167","1670","VIGO COUNTY",112385,54119,58266,104956,6047,298,773,
"G1801690","1980","Indiana","18","180","Wabash County","169","1690","WABASH COUNTY",36640,17729,18911,36149,157,125,172,
"G1801710","1980","Indiana","18","180","Warren County","171","1710","WARREN COUNTY",8976,4428,4548,8952,2,9,13,
"G1801730","1980","Indiana","18","180","Warrick County","173","1730","WARRICK COUNTY",41474,20487,20987,40875,293,103,193,
"G1801750","1980","Indiana","18","180","Washington County","175","1750","WASHINGTON COUNTY",21932,10850,11082,21880,9,28,13,
"G1801770","1980","Indiana","18","180","Wayne County","177","1770","WAYNE COUNTY",76058,36198,39860,71718,3896,151,174,
"G1801790","1980","Indiana","18","180","Wells County","179","1790","WELLS COUNTY",25401,12362,13039,25278,0,18,34,
"G1801810","1980","Indiana","18","180","White County","181","1810","WHITE COUNTY",23867,11624,12243,23779,0,8,75,
"G1801830","1980","Indiana","18","180","Whitley County","183","1830","WHITLEY COUNTY",26215,12826,13389,26051,16,100,26,
"G1900010","1980","Iowa","19","190","Adair County","001","0010","ADAIR COUNTY",9509,4704,4805,9458,0,3,15,
"G1900030","1980","Iowa","19","190","Adams County","003","0030","ADAMS COUNTY",5731,2846,2885,5726,0,2,3,
"G1900050","1980","Iowa","19","190","Allamakee County","005","0050","ALLAMAKEE COUNTY",15108,7467,7641,15070,0,2,9,
"G1900070","1980","Iowa","19","190","Appanoose County","007","0070","APPANOOSE COUNTY",15511,7374,8137,15282,123,63,21,
"G1900090","1980","Iowa","19","190","Audubon County","009","0090","AUDUBON COUNTY",8559,4159,4400,8550,0,0,9,
"G1900110","1980","Iowa","19","190","Benton County","011","0110","BENTON COUNTY",23649,11583,12066,23517,4,65,39,
"G1900130","1980","Iowa","19","190","Black Hawk County","013","0130","BLACK HAWK COUNTY",137961,66802,71159,127938,8733,310,753,
"G1900150","1980","Iowa","19","190","Boone County","015","0150","BOONE COUNTY",26184,12587,13597,25932,108,45,81,
"G1900170","1980","Iowa","19","190","Bremer County","017","0170","BREMER COUNTY",24820,12207,12613,24685,20,27,48,
