GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA1970,A08AA1970,A08AB1970,B18AA1970,B18AB1970,B18AC1970,B18AD1970,B18AE1970
"G1901430","1970","Iowa","19","190","Osceola County","143","1430","Osceola",8555,4225,4330,8537,1,4,13,
"G1901450","1970","Iowa","19","190","Page County","145","1450","Page",18507,8876,9631,18409,42,18,38,
"G1901470","1970","Iowa","19","190","Palo Alto County","147","1470","Palo Alto",13289,6576,6713,13265,5,3,16,
"G1901490","1970","Iowa","19","190","Plymouth County","149","1490","Plymouth",24312,11941,12371,24262,29,6,15,
"G1901510","1970","Iowa","19","190","Pocahontas County","151","1510","Pocahontas",12729,6294,6435,12711,1,6,11,
"G1901530","1970","Iowa","19","190","Polk County","153","1530","Polk",286101,136234,149867,272983,11916,251,951,
"G1901550","1970","Iowa","19","190","Pottawattamie County","155","1550","Pottawattamie",86991,42032,44959,86141,600,100,150,
"G1901570","1970","Iowa","19","190","Poweshiek County","157","1570","Poweshiek",18803,9152,9651,18672,71,6,54,
"G1901590","1970","Iowa","19","190","Ringgold County","159","1590","Ringgold",6373,3069,3304,6358,3,4,8,
"G1901610","1970","Iowa","19","190","Sac County","161","1610","Sac",15573,7547,8026,15555,3,2,13,
"G1901630","1970","Iowa","19","190","Scott County","163","1630","Scott",142687,69754,72933,138074,4160,112,341,
"G1901650","1970","Iowa","19","190","Shelby County","165","1650","Shelby",15528,7715,7813,15505,6,3,14,
"G1901670","1970","Iowa","19","190","Sioux County","167","1670","Sioux",27996,13523,14473,27938,23,14,21,
"G1901690","1970","Iowa","19","190","Story County","169","1690","Story",62783,32796,29987,61802,303,33,645,
"G1901710","1970","Iowa","19","190","Tama County","171","1710","Tama",20147,9901,10246,19464,41,612,30,
"G1901730","1970","Iowa","19","190","Taylor County","173","1730","Taylor",8790,4202,4588,8764,6,14,6,
"G1901750","1970","Iowa","19","190","Union County","175","1750","Union",13557,6409,7148,13523,17,3,14,
"G1901770","1970","Iowa","19","190","Van Buren County","177","1770","Van Buren",8643,4270,4373,8627,3,1,12,
"G1901790","1970","Iowa","19","190","Wapello County","179","1790","Wapello",42149,19949,22200,41742,339,22,46,
"G1901810","1970","Iowa","19","190","Warren County","181","1810","Warren",27432,13564,13868,27342,30,10,50,
"G1901830","1970","Iowa","19","190","Washington County","183","1830","Washington",18967,9157,9810,18924,15,18,10,
"G1901850","1970","Iowa","19","190","Wayne County","185","1850","Wayne",8405,4115,4290,8363,1,1,40,
"G1901870","1970","Iowa","19","190","Webster County","187","1870","Webster",48391,23100,25291,47657,636,28,70,
"G1901890","1970","Iowa","19","190","Winnebago County","189","1890","Winnebago",12990,6353,6637,12953,18,2,17,
"G1901910","1970","Iowa","19","190","Winneshiek County","191","1910","Winneshiek",21758,10818,10940,21661,64,5,28,
"G1901930","1970","Iowa","19","190","Woodbury County","193","1930","Woodbury",103052,49093,53959,101115,1013,715,209,
"G1901950","1970","Iowa","19","190","Worth County","195","1950","Worth",8968,4410,4558,8929,25,2,12,
"G1901970","1970","Iowa","19","190","Wright County","197","1970","Wright",17294,8477,8817,17249,1,10,34,
"G2000010","1970","Kansas","20","200","Allen County","001","0010","Allen",15043,7159,7884,14728,271,29,15,
"G2000030","1970","Kansas","20","200","Anderson County","003","0030","Anderson",8501,4121,4380,8463,19,10,9,
"G2000050","1970","Kansas","20","200","Atchison County","005","0050","Atchison",19165,9357,9808,17892,1149,58,66,
"G2000070","1970","Kansas","20","200","Barber County","007","0070","Barber",7016,3445,3571,6937,28,26,25,
"G2000090","1970","Kansas","20","200","Barton County","009","0090","Barton",30663,14834,15829,30113,413,61,76,
"G2000110","1970","Kansas","20","200","Bourbon County","011","0110","Bourbon",15215,7083,8132,14742,433,29,11,
"G2000130","1970","Kansas","20","200","Brown County","013","0130","Brown",11685,5600,6085,11155,124,386,20,
"G2000150","1970","Kansas","20","200","Butler County","015","0150","Butler",38658,19008,19650,38261,234,100,63,
"G2000170","1970","Kansas","20","200","Chase County","017","0170","Chase",3408,1635,1773,3376,27,0,5,
"G2000190","1970","Kansas","20","200","Chautauqua County","019","0190","Chautauqua",4642,2247,2395,4563,26,46,7,
"G2000210","1970","Kansas","20","200","Cherokee County","021","0210","Cherokee",21549,10275,11274,21133,230,172,14,
"G2000230","1970","Kansas","20","200","Cheyenne County","023","0230","Cheyenne",4256,2056,2200,4253,1,0,2,
"G2000250","1970","Kansas","20","200","Clark County","025","0250","Clark",2896,1395,1501,2884,2,3,7,
"G2000270","1970","Kansas","20","200","Clay County","027","0270","Clay",9890,4790,5100,9865,4,12,9,
"G2000290","1970","Kansas","20","200","Cloud County","029","0290","Cloud",13466,6382,7084,13437,4,0,25,
"G2000310","1970","Kansas","20","200","Coffey County","031","0310","Coffey",7397,3553,3844,7382,1,5,9,
"G2000330","1970","Kansas","20","200","Comanche County","033","0330","Comanche",2702,1308,1394,2699,0,0,3,
"G2000350","1970","Kansas","20","200","Cowley County","035","0350","Cowley",35012,16727,18285,33649,904,368,91,
"G2000370","1970","Kansas","20","200","Crawford County","037","0370","Crawford",37850,18219,19631,37203,416,70,161,
"G2000390","1970","Kansas","20","200","Decatur County","039","0390","Decatur",4988,2401,2587,4981,1,1,5,
"G2000410","1970","Kansas","20","200","Dickinson County","041","0410","Dickinson",19993,9639,10354,19767,112,35,79,
"G2000430","1970","Kansas","20","200","Doniphan County","043","0430","Doniphan",9107,4517,4590,8767,296,28,16,
"G2000450","1970","Kansas","20","200","Douglas County","045","0450","Douglas",57932,29322,28610,53891,2134,1277,630,
"G2000470","1970","Kansas","20","200","Edwards County","047","0470","Edwards",4581,2186,2395,4533,4,10,34,
"G2000490","1970","Kansas","20","200","Elk County","049","0490","Elk",3858,1825,2033,3843,1,6,8,
"G2000510","1970","Kansas","20","200","Ellis County","051","0510","Ellis",24730,12193,12537,24602,35,14,79,
"G2000530","1970","Kansas","20","200","Ellsworth County","053","0530","Ellsworth",6146,3017,3129,6120,9,1,16,
"G2000550","1970","Kansas","20","200","Finney County","055","0550","Finney",18947,9341,9606,18662,189,24,72,
"G2000570","1970","Kansas","20","200","Ford County","057","0570","Ford",22587,10967,11620,22167,344,28,48,
"G2000590","1970","Kansas","20","200","Franklin County","059","0590","Franklin",20007,9611,10396,19622,305,44,36,
"G2000610","1970","Kansas","20","200","Geary County","061","0610","Geary",28111,15383,12728,23948,3454,98,611,
"G2000630","1970","Kansas","20","200","Gove County","063","0630","Gove",3940,1965,1975,3936,0,2,2,
"G2000650","1970","Kansas","20","200","Graham County","065","0650","Graham",4751,2401,2350,4597,152,1,1,
"G2000670","1970","Kansas","20","200","Grant County","067","0670","Grant",5961,2999,2962,5899,8,13,41,
"G2000690","1970","Kansas","20","200","Gray County","069","0690","Gray",4516,2234,2282,4500,6,2,8,
"G2000710","1970","Kansas","20","200","Greeley County","071","0710","Greeley",1819,922,897,1805,12,1,1,
"G2000730","1970","Kansas","20","200","Greenwood County","073","0730","Greenwood",9141,4437,4704,9105,6,12,18,
"G2000750","1970","Kansas","20","200","Hamilton County","075","0750","Hamilton",2747,1379,1368,2743,2,0,2,
"G2000770","1970","Kansas","20","200","Harper County","077","0770","Harper",7871,3735,4136,7824,31,5,11,
"G2000790","1970","Kansas","20","200","Harvey County","079","0790","Harvey",27236,13029,14207,26681,428,34,93,
"G2000810","1970","Kansas","20","200","Haskell County","081","0810","Haskell",3672,1865,1807,3653,8,11,0,
"G2000830","1970","Kansas","20","200","Hodgeman County","083","0830","Hodgeman",2662,1356,1306,2634,25,0,3,
"G2000850","1970","Kansas","20","200","Jackson County","085","0850","Jackson",10342,5125,5217,9893,19,423,7,
"G2000870","1970","Kansas","20","200","Jefferson County","087","0870","Jefferson",11945,5970,5975,11797,88,54,6,
"G2000890","1970","Kansas","20","200","Jewell County","089","0890","Jewell",6099,2968,3131,6085,4,4,6,
"G2000910","1970","Kansas","20","200","Johnson County","091","0910","Johnson",217662,106279,111383,215845,1031,270,516,
"G2000930","1970","Kansas","20","200","Kearny County","093","0930","Kearny",3047,1526,1521,3015,1,10,21,
"G2000950","1970","Kansas","20","200","Kingman County","095","0950","Kingman",8886,4317,4569,8843,8,14,21,
"G2000970","1970","Kansas","20","200","Kiowa County","097","0970","Kiowa",4088,1982,2106,4083,2,3,0,
"G2000990","1970","Kansas","20","200","Labette County","099","0990","Labette",25775,12260,13515,24465,1147,122,41,
"G2001010","1970","Kansas","20","200","Lane County","101","1010","Lane",2707,1338,1369,2701,0,0,6,
"G2001030","1970","Kansas","20","200","Leavenworth County","103","1030","Leavenworth",53340,29060,24280,47987,4850,151,352,
"G2001050","1970","Kansas","20","200","Lincoln County","105","1050","Lincoln",4582,2231,2351,4570,0,9,3,
"G2001070","1970","Kansas","20","200","Linn County","107","1070","Linn",7770,3786,3984,7713,43,13,1,
"G2001090","1970","Kansas","20","200","Logan County","109","1090","Logan",3814,1908,1906,3759,42,3,10,
"G2001110","1970","Kansas","20","200","Lyon County","111","1110","Lyon",32071,15609,16462,31157,604,40,270,
"G2001130","1970","Kansas","20","200","McPherson County","113","1130","Mc Pherson",24778,12029,12749,24577,110,30,61,
"G2001150","1970","Kansas","20","200","Marion County","115","1150","Marion",13935,6770,7165,13850,60,11,14,
"G2001170","1970","Kansas","20","200","Marshall County","117","1170","Marshall",13139,6376,6763,13116,13,3,7,
"G2001190","1970","Kansas","20","200","Meade County","119","1190","Meade",4912,2450,2462,4877,1,18,16,
"G2001210","1970","Kansas","20","200","Miami County","121","1210","Miami",19254,9205,10049,18542,635,27,50,
"G2001230","1970","Kansas","20","200","Mitchell County","123","1230","Mitchell",8010,3808,4202,7977,20,0,13,
"G2001250","1970","Kansas","20","200","Montgomery County","125","1250","Montgomery",39949,18823,21126,36788,2785,276,100,
"G2001270","1970","Kansas","20","200","Morris County","127","1270","Morris",6432,3156,3276,6391,30,1,10,
"G2001290","1970","Kansas","20","200","Morton County","129","1290","Morton",3576,1792,1784,3568,2,5,1,
"G2001310","1970","Kansas","20","200","Nemaha County","131","1310","Nemaha",11825,5808,6017,11752,49,10,14,
"G2001330","1970","Kansas","20","200","Neosho County","133","1330","Neosho",18812,9036,9776,18425,283,29,75,
"G2001350","1970","Kansas","20","200","Ness County","135","1350","Ness",4791,2369,2422,4788,0,0,3,
"G2001370","1970","Kansas","20","200","Norton County","137","1370","Norton",7279,3526,3753,7246,9,14,10,
"G2001390","1970","Kansas","20","200","Osage County","139","1390","Osage",13352,6585,6767,13302,11,18,21,
"G2001410","1970","Kansas","20","200","Osborne County","141","1410","Osborne",6416,3082,3334,6398,15,2,1,
"G2001430","1970","Kansas","20","200","Ottawa County","143","1430","Ottawa",6183,2986,3197,6171,8,0,4,
"G2001450","1970","Kansas","20","200","Pawnee County","145","1450","Pawnee",8484,4196,4288,8201,245,11,27,
"G2001470","1970","Kansas","20","200","Phillips County","147","1470","Phillips",7888,3881,4007,7850,23,8,7,
"G2001490","1970","Kansas","20","200","Pottawatomie County","149","1490","Pottawatomie",11755,5844,5911,11689,26,30,10,
"G2001510","1970","Kansas","20","200","Pratt County","151","1510","Pratt",10056,4780,5276,9827,194,24,11,
"G2001530","1970","Kansas","20","200","Rawlins County","153","1530","Rawlins",4393,2195,2198,4373,0,0,20,
"G2001550","1970","Kansas","20","200","Reno County","155","1550","Reno",60765,29228,31537,59165,1320,109,171,
"G2001570","1970","Kansas","20","200","Republic County","157","1570","Republic",8498,4132,4366,8485,1,2,10,
"G2001590","1970","Kansas","20","200","Rice County","159","1590","Rice",12320,5964,6356,12154,102,13,51,
"G2001610","1970","Kansas","20","200","Riley County","161","1610","Riley",56788,33557,23231,51995,3682,231,880,
"G2001630","1970","Kansas","20","200","Rooks County","163","1630","Rooks",7628,3690,3938,7602,19,2,5,
"G2001650","1970","Kansas","20","200","Rush County","165","1650","Rush",5117,2505,2612,5110,3,2,2,
"G2001670","1970","Kansas","20","200","Russell County","167","1670","Russell",9428,4617,4811,9366,35,26,1,
"G2001690","1970","Kansas","20","200","Saline County","169","1690","Saline",46592,21966,24626,44367,1837,77,311,
"G2001710","1970","Kansas","20","200","Scott County","171","1710","Scott",5606,2749,2857,5568,2,1,35,
"G2001730","1970","Kansas","20","200","Sedgwick County","173","1730","Sedgwick",350694,170297,180397,319575,27783,1877,1459,
"G2001750","1970","Kansas","20","200","Seward County","175","1750","Seward",15744,7790,7954,15013,622,54,55,
"G2001770","1970","Kansas","20","200","Shawnee County","177","1770","Shawnee",155322,75961,79361,142372,11196,981,773,
"G2001790","1970","Kansas","20","200","Sheridan County","179","1790","Sheridan",3859,1934,1925,3853,0,2,4,
"G2001810","1970","Kansas","20","200","Sherman County","181","1810","Sherman",7792,3834,3958,7770,6,1,15,
"G2001830","1970","Kansas","20","200","Smith County","183","1830","Smith",6757,3256,3501,6736,2,17,2,
"G2001850","1970","Kansas","20","200","Stafford County","185","1850","Stafford",5943,2821,3122,5919,9,6,9,
"G2001870","1970","Kansas","20","200","Stanton County","187","1870","Stanton",2287,1190,1097,2235,6,22,24,
"G2001890","1970","Kansas","20","200","Stevens County","189","1890","Stevens",4198,2131,2067,4125,50,14,9,
"G2001910","1970","Kansas","20","200","Sumner County","191","1910","Sumner",23553,11358,12195,23272,188,48,45,
"G2001930","1970","Kansas","20","200","Thomas County","193","1930","Thomas",7501,3701,3800,7475,10,3,13,
"G2001950","1970","Kansas","20","200","Trego County","195","1950","Trego",4436,2163,2273,4423,3,4,6,
"G2001970","1970","Kansas","20","200","Wabaunsee County","197","1970","Wabaunsee",6397,3195,3202,6293,92,9,3,
"G2001990","1970","Kansas","20","200","Wallace County","199","1990","Wallace",2215,1112,1103,2173,27,1,14,
"G2002010","1970","Kansas","20","200","Washington County","201","2010","Washington",9249,4565,4684,9243,2,3,1,
"G2002030","1970","Kansas","20","200","Wichita County","203","2030","Wichita",3274,1678,1596,3266,5,1,2,
"G2002050","1970","Kansas","20","200","Wilson County","205","2050","Wilson",11317,5402,5915,11255,39,15,8,
"G2002070","1970","Kansas","20","200","Woodson County","207","2070","Woodson",4789,2353,2436,4746,23,15,5,
"G2002090","1970","Kansas","20","200","Wyandotte County","209","2090","Wyandotte",186845,89450,97395,149876,35707,481,781,
"G2100010","1970","Kentucky","21","210","Adair County","001","0010","Adair",13037,6398,6639,12432,589,4,12,
"G2100030","1970","Kentucky","21","210","Allen County","003","0030","Allen",12598,6084,6514,12335,254,0,9,
"G2100050","1970","Kentucky","21","210","Anderson County","005","0050","Anderson",9358,4576,4782,8910,443,1,4,
"G2100070","1970","Kentucky","21","210","Ballard County","007","0070","Ballard",8276,4045,4231,7856,413,2,5,
"G2100090","1970","Kentucky","21","210","Barren County","009","0090","Barren",28677,13932,14745,26868,1784,11,14,
"G2100110","1970","Kentucky","21","210","Bath County","011","0110","Bath",9235,4602,4633,8828,400,1,6,
"G2100130","1970","Kentucky","21","210","Bell County","013","0130","Bell",31087,14903,16184,29998,1057,19,13,
"G2100150","1970","Kentucky","21","210","Boone County","015","0150","Boone",32812,16344,16468,32603,156,15,38,
"G2100170","1970","Kentucky","21","210","Bourbon County","017","0170","Bourbon",18476,8988,9488,16180,2266,10,20,
"G2100190","1970","Kentucky","21","210","Boyd County","019","0190","Boyd",52376,25264,27112,51500,821,14,41,
"G2100210","1970","Kentucky","21","210","Boyle County","021","0210","Boyle",21090,10110,10980,18616,2434,5,35,
"G2100230","1970","Kentucky","21","210","Bracken County","023","0230","Bracken",7227,3535,3692,7158,62,0,7,
"G2100250","1970","Kentucky","21","210","Breathitt County","025","0250","Breathitt",14221,7033,7188,14198,13,0,10,
"G2100270","1970","Kentucky","21","210","Breckinridge County","027","0270","Breckinridge",14789,7368,7421,14103,674,3,9,
"G2100290","1970","Kentucky","21","210","Bullitt County","029","0290","Bullitt",26090,13084,13006,25857,222,3,8,
"G2100310","1970","Kentucky","21","210","Butler County","031","0310","Butler",9723,4859,4864,9655,51,9,8,
"G2100330","1970","Kentucky","21","210","Caldwell County","033","0330","Caldwell",13179,6291,6888,12241,927,3,8,
"G2100350","1970","Kentucky","21","210","Calloway County","035","0350","Calloway",27692,13710,13982,26805,824,7,56,
"G2100370","1970","Kentucky","21","210","Campbell County","037","0370","Campbell",88501,42124,46377,87569,801,61,70,
"G2100390","1970","Kentucky","21","210","Carlisle County","039","0390","Carlisle",5354,2574,2780,5288,60,0,6,
"G2100410","1970","Kentucky","21","210","Carroll County","041","0410","Carroll",8523,4212,4311,8304,213,1,5,
"G2100430","1970","Kentucky","21","210","Carter County","043","0430","Carter",19850,9795,10055,19807,12,11,20,
"G2100450","1970","Kentucky","21","210","Casey County","045","0450","Casey",12930,6384,6546,12894,30,2,4,
"G2100470","1970","Kentucky","21","210","Christian County","047","0470","Christian",56224,30970,25254,43578,12294,83,269,
"G2100490","1970","Kentucky","21","210","Clark County","049","0490","Clark",24090,11649,12441,22226,1843,1,20,
"G2100510","1970","Kentucky","21","210","Clay County","051","0510","Clay",18481,9212,9269,18126,327,12,16,
"G2100530","1970","Kentucky","21","210","Clinton County","053","0530","Clinton",8174,4062,4112,8138,24,2,10,
"G2100550","1970","Kentucky","21","210","Crittenden County","055","0550","Crittenden",8493,4072,4421,8395,95,2,1,
"G2100570","1970","Kentucky","21","210","Cumberland County","057","0570","Cumberland",6850,3381,3469,6406,443,0,1,
"G2100590","1970","Kentucky","21","210","Daviess County","059","0590","Daviess",79486,38077,41409,76097,3295,27,67,
"G2100610","1970","Kentucky","21","210","Edmonson County","061","0610","Edmonson",8751,4399,4352,8514,228,0,9,
"G2100630","1970","Kentucky","21","210","Elliott County","063","0630","Elliott",5933,2995,2938,5921,2,5,5,
"G2100650","1970","Kentucky","21","210","Estill County","065","0650","Estill",12752,6205,6547,12718,14,13,7,
"G2100670","1970","Kentucky","21","210","Fayette County","067","0670","Fayette",174323,84312,90011,152216,21467,87,553,
"G2100690","1970","Kentucky","21","210","Fleming County","069","0690","Fleming",11366,5628,5738,11083,279,1,3,
"G2100710","1970","Kentucky","21","210","Floyd County","071","0710","Floyd",35889,17740,18149,35702,164,4,19,
"G2100730","1970","Kentucky","21","210","Franklin County","073","0730","Franklin",34481,16634,17847,31717,2691,18,55,
"G2100750","1970","Kentucky","21","210","Fulton County","075","0750","Fulton",10183,4726,5457,8509,1668,0,6,
"G2100770","1970","Kentucky","21","210","Gallatin County","077","0770","Gallatin",4134,2037,2097,4026,104,3,1,
"G2100790","1970","Kentucky","21","210","Garrard County","079","0790","Garrard",9457,4675,4782,8737,711,6,3,
"G2100810","1970","Kentucky","21","210","Grant County","081","0810","Grant",9999,4916,5083,9927,61,5,6,
"G2100830","1970","Kentucky","21","210","Graves County","083","0830","Graves",30939,14841,16098,29435,1480,3,21,
"G2100850","1970","Kentucky","21","210","Grayson County","085","0850","Grayson",16445,8231,8214,16319,117,1,8,
"G2100870","1970","Kentucky","21","210","Green County","087","0870","Green",10350,5146,5204,9894,453,2,1,
"G2100890","1970","Kentucky","21","210","Greenup County","089","0890","Greenup",33192,16341,16851,33045,119,6,22,
"G2100910","1970","Kentucky","21","210","Hancock County","091","0910","Hancock",7080,3579,3501,6936,137,4,3,
"G2100930","1970","Kentucky","21","210","Hardin County","093","0930","Hardin",78421,49261,29160,71381,6260,124,656,
"G2100950","1970","Kentucky","21","210","Harlan County","095","0950","Harlan",37370,18048,19322,34981,2293,14,82,
"G2100970","1970","Kentucky","21","210","Harrison County","097","0970","Harrison",14158,6866,7292,13639,498,13,8,
"G2100990","1970","Kentucky","21","210","Hart County","099","0990","Hart",13980,6881,7099,12601,1365,9,5,
"G2101010","1970","Kentucky","21","210","Henderson County","101","1010","Henderson",36031,17291,18740,32998,3003,6,24,
"G2101030","1970","Kentucky","21","210","Henry County","103","1030","Henry",10910,5391,5519,10122,776,4,8,
"G2101050","1970","Kentucky","21","210","Hickman County","105","1050","Hickman",6264,3035,3229,5483,773,7,1,
"G2101070","1970","Kentucky","21","210","Hopkins County","107","1070","Hopkins",38167,18458,19709,35160,2961,18,28,
"G2101090","1970","Kentucky","21","210","Jackson County","109","1090","Jackson",10005,5015,4990,9989,6,9,1,
"G2101110","1970","Kentucky","21","210","Jefferson County","111","1110","Jefferson",695055,332151,362904,597909,95588,372,1186,
"G2101130","1970","Kentucky","21","210","Jessamine County","113","1130","Jessamine",17430,8530,8900,16245,1159,7,19,
"G2101150","1970","Kentucky","21","210","Johnson County","115","1150","Johnson",17539,8618,8921,17517,7,10,5,
"G2101170","1970","Kentucky","21","210","Kenton County","117","1170","Kenton",129440,61455,67985,125563,3699,46,132,
"G2101190","1970","Kentucky","21","210","Knott County","119","1190","Knott",14698,7367,7331,14560,116,13,9,
"G2101210","1970","Kentucky","21","210","Knox County","121","1210","Knox",23689,11365,12324,23287,372,16,14,
"G2101230","1970","Kentucky","21","210","Larue County","123","1230","Larue",10672,5287,5385,10167,500,3,2,
"G2101250","1970","Kentucky","21","210","Laurel County","125","1250","Laurel",27386,13407,13979,27113,252,5,16,
"G2101270","1970","Kentucky","21","210","Lawrence County","127","1270","Lawrence",10726,5306,5420,10689,31,4,2,
"G2101290","1970","Kentucky","21","210","Lee County","129","1290","Lee",6587,3239,3348,6536,49,0,2,
"G2101310","1970","Kentucky","21","210","Leslie County","131","1310","Leslie",11623,5765,5858,11619,0,3,1,
"G2101330","1970","Kentucky","21","210","Letcher County","133","1330","Letcher",23165,11314,11851,22693,418,21,33,
"G2101350","1970","Kentucky","21","210","Lewis County","135","1350","Lewis",12355,6187,6168,12329,16,5,5,
"G2101370","1970","Kentucky","21","210","Lincoln County","137","1370","Lincoln",16663,8224,8439,15743,897,7,16,
"G2101390","1970","Kentucky","21","210","Livingston County","139","1390","Livingston",7596,3739,3857,7542,45,4,5,
"G2101410","1970","Kentucky","21","210","Logan County","141","1410","Logan",21793,10640,11153,19593,2182,10,8,
"G2101430","1970","Kentucky","21","210","Lyon County","143","1430","Lyon",5562,3265,2297,5146,404,6,6,
"G2101450","1970","Kentucky","21","210","McCracken County","145","1450","Mc Cracken",58281,27717,30564,52241,5960,18,62,
"G2101470","1970","Kentucky","21","210","McCreary County","147","1470","Mc Creary",12548,6272,6276,12350,192,3,3,
"G2101490","1970","Kentucky","21","210","McLean County","149","1490","Mc Lean",9062,4396,4666,8983,54,15,10,
"G2101510","1970","Kentucky","21","210","Madison County","151","1510","Madison",42730,20810,21920,39821,2752,10,147,
"G2101530","1970","Kentucky","21","210","Magoffin County","153","1530","Magoffin",10443,5171,5272,10437,0,4,2,
"G2101550","1970","Kentucky","21","210","Marion County","155","1550","Marion",16714,8176,8538,15242,1457,5,10,
"G2101570","1970","Kentucky","21","210","Marshall County","157","1570","Marshall",20381,10040,10341,20342,13,12,14,
"G2101590","1970","Kentucky","21","210","Martin County","159","1590","Martin",9377,4708,4669,9369,1,4,3,
"G2101610","1970","Kentucky","21","210","Mason County","161","1610","Mason",17273,8326,8947,15659,1608,2,4,
"G2101630","1970","Kentucky","21","210","Meade County","163","1630","Meade",18796,9554,9242,17600,1072,22,102,
"G2101650","1970","Kentucky","21","210","Menifee County","165","1650","Menifee",4050,2083,1967,4027,19,3,1,
"G2101670","1970","Kentucky","21","210","Mercer County","167","1670","Mercer",15960,7728,8232,15142,804,9,5,
"G2101690","1970","Kentucky","21","210","Metcalfe County","169","1690","Metcalfe",8177,4027,4150,7862,310,0,5,
"G2101710","1970","Kentucky","21","210","Monroe County","171","1710","Monroe",11642,5789,5853,11231,393,2,16,
"G2101730","1970","Kentucky","21","210","Montgomery County","173","1730","Montgomery",15364,7465,7899,14227,1124,9,4,
"G2101750","1970","Kentucky","21","210","Morgan County","175","1750","Morgan",10019,5023,4996,10010,5,0,4,
"G2101770","1970","Kentucky","21","210","Muhlenberg County","177","1770","Muhlenberg",27537,13267,14270,26362,1160,3,12,
"G2101790","1970","Kentucky","21","210","Nelson County","179","1790","Nelson",23477,11337,12140,21670,1781,3,23,
"G2101810","1970","Kentucky","21","210","Nicholas County","181","1810","Nicholas",6508,3225,3283,6366,140,0,2,
"G2101830","1970","Kentucky","21","210","Ohio County","183","1830","Ohio",18790,9266,9524,18523,251,2,14,
"G2101850","1970","Kentucky","21","210","Oldham County","185","1850","Oldham",14687,8070,6617,13384,1287,0,16,
"G2101870","1970","Kentucky","21","210","Owen County","187","1870","Owen",7470,3782,3688,7201,264,3,2,
"G2101890","1970","Kentucky","21","210","Owsley County","189","1890","Owsley",5023,2494,2529,5005,16,1,1,
"G2101910","1970","Kentucky","21","210","Pendleton County","191","1910","Pendleton",9949,4930,5019,9884,58,4,3,
"G2101930","1970","Kentucky","21","210","Perry County","193","1930","Perry",25714,12744,12970,24978,694,13,29,
"G2101950","1970","Kentucky","21","210","Pike County","195","1950","Pike",61059,30099,30960,60574,401,35,49,
"G2101970","1970","Kentucky","21","210","Powell County","197","1970","Powell",7704,3842,3862,7636,66,0,2,
"G2101990","1970","Kentucky","21","210","Pulaski County","199","1990","Pulaski",35234,17256,17978,34628,568,27,11,
"G2102010","1970","Kentucky","21","210","Robertson County","201","2010","Robertson",2163,1078,1085,2149,14,0,0,
"G2102030","1970","Kentucky","21","210","Rockcastle County","203","2030","Rockcastle",12305,6205,6100,12296,3,1,5,
"G2102050","1970","Kentucky","21","210","Rowan County","205","2050","Rowan",17010,8585,8425,16781,203,0,26,
"G2102070","1970","Kentucky","21","210","Russell County","207","2070","Russell",10542,5084,5458,10453,83,3,3,
"G2102090","1970","Kentucky","21","210","Scott County","209","2090","Scott",17948,8667,9281,16269,1653,6,20,
"G2102110","1970","Kentucky","21","210","Shelby County","211","2110","Shelby",18999,9241,9758,16546,2432,9,12,
"G2102130","1970","Kentucky","21","210","Simpson County","213","2130","Simpson",13054,6342,6712,11431,1607,3,13,
"G2102150","1970","Kentucky","21","210","Spencer County","215","2150","Spencer",5488,2785,2703,5244,243,1,0,
"G2102170","1970","Kentucky","21","210","Taylor County","217","2170","Taylor",17138,8296,8842,16058,1047,19,14,
"G2102190","1970","Kentucky","21","210","Todd County","219","2190","Todd",10823,5312,5511,9280,1532,5,6,
"G2102210","1970","Kentucky","21","210","Trigg County","221","2210","Trigg",8620,4271,4349,7065,1543,1,11,
"G2102230","1970","Kentucky","21","210","Trimble County","223","2230","Trimble",5349,2644,2705,5346,1,1,1,
"G2102250","1970","Kentucky","21","210","Union County","225","2250","Union",15882,8627,7255,13027,2824,15,16,
"G2102270","1970","Kentucky","21","210","Warren County","227","2270","Warren",57432,28020,29412,52477,4866,13,76,
"G2102290","1970","Kentucky","21","210","Washington County","229","2290","Washington",10728,5244,5484,9595,1126,6,1,
"G2102310","1970","Kentucky","21","210","Wayne County","231","2310","Wayne",14268,7066,7202,13889,365,5,9,
"G2102330","1970","Kentucky","21","210","Webster County","233","2330","Webster",13282,6331,6951,12337,933,6,6,
"G2102350","1970","Kentucky","21","210","Whitley County","235","2350","Whitley",24145,11705,12440,23966,134,16,29,
"G2102370","1970","Kentucky","21","210","Wolfe County","237","2370","Wolfe",5669,2864,2805,5659,0,6,4,
"G2102390","1970","Kentucky","21","210","Woodford County","239","2390","Woodford",14434,6924,7510,12869,1542,3,20,
"G2200010","1970","Louisiana","22","220","Acadia Parish","001","0010","Acadia",52109,25183,26926,41717,10361,14,17,
"G2200030","1970","Louisiana","22","220","Allen Parish","003","0030","Allen",20794,10194,10600,15649,4969,166,10,
"G2200050","1970","Louisiana","22","220","Ascension Parish","005","0050","Ascension",37086,18315,18771,27048,9957,27,54,
"G2200070","1970","Louisiana","22","220","Assumption Parish","007","0070","Assumption",19654,9693,9961,12298,7336,6,14,
"G2200090","1970","Louisiana","22","220","Avoyelles Parish","009","0090","Avoyelles",37751,18329,19422,27286,10401,33,31,
