GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A00AA2010,A08AA2010,A08AB2010,B18AA2010,B18AB2010,B18AC2010,B18AD2010,B18AE2010
"G1300330","2010","Georgia","13","130","Burke County","033","0330","Burke County",23316,11186,12130,11070,11533,49,357,307
"G1300350","2010","Georgia","13","130","Butts County","035","0350","Butts County",23655,12522,11133,16546,6469,59,266,315
"G1300370","2010","Georgia","13","130","Calhoun County","037","0370","Calhoun County",6694,3953,2741,2326,4105,10,189,64
"G1300390","2010","Georgia","13","130","Camden County","039","0390","Camden County",50513,25569,24944,37557,9799,259,1367,1531
"G1300430","2010","Georgia","13","130","Candler County","043","0430","Candler County",10998,5437,5561,7253,2683,9,939,114
"G1300450","2010","Georgia","13","130","Carroll County","045","0450","Carroll County",110527,53793,56734,83579,20089,389,4006,2464
"G1300470","2010","Georgia","13","130","Catoosa County","047","0470","Catoosa County",63942,31028,32914,59845,1392,212,1438,1055
"G1300490","2010","Georgia","13","130","Charlton County","049","0490","Charlton County",12171,6847,5324,8352,3464,45,118,192
"G1300510","2010","Georgia","13","130","Chatham County","051","0510","Chatham County",265128,127704,137424,140010,106392,691,12336,5699
"G1300530","2010","Georgia","13","130","Chattahoochee County","053","0530","Chattahoochee County",11267,7039,4228,7753,2123,81,812,498
"G1300550","2010","Georgia","13","130","Chattooga County","055","0550","Chattooga County",26015,13513,12502,21828,2899,67,807,414
"G1300570","2010","Georgia","13","130","Cherokee County","057","0570","Cherokee County",214346,105874,108472,185536,12117,814,11408,4471
"G1300590","2010","Georgia","13","130","Clarke County","059","0590","Clarke County",116714,55388,61326,72238,30988,247,10716,2525
"G1300610","2010","Georgia","13","130","Clay County","061","0610","Clay County",3183,1462,1721,1197,1923,11,15,37
"G1300630","2010","Georgia","13","130","Clayton County","063","0630","Clayton County",259424,124232,135192,48960,171480,965,31452,6567
"G1300650","2010","Georgia","13","130","Clinch County","065","0650","Clinch County",6798,3315,3483,4581,1886,44,193,94
"G1300670","2010","Georgia","13","130","Cobb County","067","0670","Cobb County",688078,334369,353709,428023,171774,2314,67304,18663
"G1300690","2010","Georgia","13","130","Coffee County","069","0690","Coffee County",42356,21455,20901,27386,11283,117,2993,577
"G1300710","2010","Georgia","13","130","Colquitt County","071","0710","Colquitt County",45498,22576,22922,29441,10210,218,4981,648
"G1300730","2010","Georgia","13","130","Columbia County","073","0730","Columbia County",124053,60328,63725,94867,18439,393,6865,3489
"G1300750","2010","Georgia","13","130","Cook County","075","0750","Cook County",17212,8372,8840,11525,4704,40,708,235
"G1300770","2010","Georgia","13","130","Coweta County","077","0770","Coweta County",127317,62242,65075,96594,22029,376,5678,2640
"G1300790","2010","Georgia","13","130","Crawford County","079","0790","Crawford County",12630,6381,6249,9428,2818,58,168,158
"G1300810","2010","Georgia","13","130","Crisp County","081","0810","Crisp County",23439,11221,12218,12487,10079,32,614,227
"G1300830","2010","Georgia","13","130","Dade County","083","0830","Dade County",16633,8192,8441,15973,145,74,223,218
"G1300850","2010","Georgia","13","130","Dawson County","085","0850","Dawson County",22330,11164,11166,21351,105,82,489,303
"G1300870","2010","Georgia","13","130","Decatur County","087","0870","Decatur County",27842,13605,14237,15096,11438,117,853,338
"G1300890","2010","Georgia","13","130","DeKalb County","089","0890","DeKalb County",691893,331355,360538,230156,375725,2479,67021,16512
"G1300910","2010","Georgia","13","130","Dodge County","091","0910","Dodge County",21796,11449,10347,14549,6504,55,473,215
"G1300930","2010","Georgia","13","130","Dooly County","093","0930","Dooly County",14918,8053,6865,6810,7442,16,514,136
"G1300950","2010","Georgia","13","130","Dougherty County","095","0950","Dougherty County",94565,43927,50638,27986,63470,209,1777,1123
"G1300970","2010","Georgia","13","130","Douglas County","097","0970","Douglas County",132403,63772,68631,69458,52290,399,7099,3157
"G1300990","2010","Georgia","13","130","Early County","099","0990","Early County",11008,5191,5817,5324,5462,39,99,84
"G1301010","2010","Georgia","13","130","Echols County","101","1010","Echols County",4034,2040,1994,3023,171,72,654,114
"G1301030","2010","Georgia","13","130","Effingham County","103","1030","Effingham County",52250,26017,26233,43182,7048,156,884,980
"G1301050","2010","Georgia","13","130","Elbert County","105","1050","Elbert County",20166,9656,10510,13297,5950,49,666,204
"G1301070","2010","Georgia","13","130","Emanuel County","107","1070","Emanuel County",22598,11038,11560,13928,7562,58,838,212
"G1301090","2010","Georgia","13","130","Evans County","109","1090","Evans County",11000,5387,5613,6471,3205,19,1188,117
"G1301110","2010","Georgia","13","130","Fannin County","111","1110","Fannin County",23682,11547,12135,23007,83,71,239,282
"G1301130","2010","Georgia","13","130","Fayette County","113","1130","Fayette County",106567,51505,55062,75802,21395,316,6666,2388
"G1301150","2010","Georgia","13","130","Floyd County","115","1150","Floyd County",96317,46640,49677,74055,13640,344,6479,1799
"G1301170","2010","Georgia","13","130","Forsyth County","117","1170","Forsyth County",175511,87194,88317,149946,4510,575,17604,2876
"G1301190","2010","Georgia","13","130","Franklin County","119","1190","Franklin County",22084,10911,11173,19280,1850,42,534,378
"G1301210","2010","Georgia","13","130","Fulton County","121","1210","Fulton County",920581,448267,472314,409697,405575,2259,82771,20279
"G1301230","2010","Georgia","13","130","Gilmer County","123","1230","Gilmer County",28292,14146,14146,26115,135,94,1577,371
"G1301250","2010","Georgia","13","130","Glascock County","125","1250","Glascock County",3082,1487,1595,2767,253,7,20,35
"G1301270","2010","Georgia","13","130","Glynn County","127","1270","Glynn County",79626,37855,41771,53823,20726,232,3415,1430
"G1301290","2010","Georgia","13","130","Gordon County","129","1290","Gordon County",55186,27283,27903,47032,2005,202,4863,1084
"G1301310","2010","Georgia","13","130","Grady County","131","1310","Grady County",25011,12115,12896,15716,7176,182,1544,393
"G1301330","2010","Georgia","13","130","Greene County","133","1330","Greene County",15994,7809,8185,9056,6105,50,607,176
"G1301350","2010","Georgia","13","130","Gwinnett County","135","1350","Gwinnett County",805321,397153,408168,429563,190167,4038,156261,25292
"G1301370","2010","Georgia","13","130","Habersham County","137","1370","Habersham County",43041,20301,22740,36893,1444,195,3738,771
"G1301390","2010","Georgia","13","130","Hall County","139","1390","Hall County",179684,89601,90083,133197,13279,811,28435,3962
"G1301410","2010","Georgia","13","130","Hancock County","141","1410","Hancock County",9429,5170,4259,2300,6983,35,54,57
"G1301430","2010","Georgia","13","130","Haralson County","143","1430","Haralson County",28780,14072,14708,26707,1353,66,258,396
"G1301450","2010","Georgia","13","130","Harris County","145","1450","Harris County",32024,15975,16049,25392,5506,108,542,476
"G1301470","2010","Georgia","13","130","Hart County","147","1470","Hart County",25213,12455,12758,19515,4710,29,640,319
"G1301490","2010","Georgia","13","130","Heard County","149","1490","Heard County",11834,5885,5949,10284,1159,36,150,205
"G1301510","2010","Georgia","13","130","Henry County","151","1510","Henry County",203922,97859,106063,112201,75277,555,10912,4977
"G1301530","2010","Georgia","13","130","Houston County","153","1530","Houston County",139900,68066,71834,88626,39998,475,6948,3853
"G1301550","2010","Georgia","13","130","Irwin County","155","1550","Irwin County",9538,4804,4734,6811,2472,2,168,85
"G1301570","2010","Georgia","13","130","Jackson County","157","1570","Jackson County",60485,30002,30483,52496,4103,124,2695,1067
"G1301590","2010","Georgia","13","130","Jasper County","159","1590","Jasper County",13900,6916,6984,10271,3037,55,304,233
"G1301610","2010","Georgia","13","130","Jeff Davis County","161","1610","Jeff Davis County",15068,7464,7604,11463,2224,34,1167,180
"G1301630","2010","Georgia","13","130","Jefferson County","163","1630","Jefferson County",16930,8183,8747,7206,9213,18,345,148
"G1301650","2010","Georgia","13","130","Jenkins County","165","1650","Jenkins County",8340,3959,4381,4579,3380,26,259,96
"G1301670","2010","Georgia","13","130","Johnson County","167","1670","Johnson County",9980,5592,4388,6301,3489,19,90,81
"G1301690","2010","Georgia","13","130","Jones County","169","1690","Jones County",28669,13870,14799,20989,7008,63,293,316
"G1301710","2010","Georgia","13","130","Lamar County","171","1710","Lamar County",18317,8852,9465,12098,5650,47,216,306
"G1301730","2010","Georgia","13","130","Lanier County","173","1730","Lanier County",10078,5084,4994,7118,2390,53,281,236
"G1301750","2010","Georgia","13","130","Laurens County","175","1750","Laurens County",48434,23066,25368,29355,17324,100,1078,577
"G1301770","2010","Georgia","13","130","Lee County","177","1770","Lee County",28298,14097,14201,21763,5268,74,806,387
"G1301790","2010","Georgia","13","130","Liberty County","179","1790","Liberty County",63453,30962,32491,29881,26805,358,3449,2960
"G1301810","2010","Georgia","13","130","Lincoln County","181","1810","Lincoln County",7996,3896,4100,5257,2570,28,66,75
"G1301830","2010","Georgia","13","130","Long County","183","1830","Long County",14464,7162,7302,9026,3647,91,1210,490
"G1301850","2010","Georgia","13","130","Lowndes County","185","1850","Lowndes County",109233,53285,55948,63485,39142,416,3878,2312
"G1301870","2010","Georgia","13","130","Lumpkin County","187","1870","Lumpkin County",29966,14894,15072,28277,340,177,629,543
"G1301890","2010","Georgia","13","130","McDuffie County","189","1890","McDuffie County",21875,10250,11625,12518,8706,65,282,304
"G1301910","2010","Georgia","13","130","McIntosh County","191","1910","McIntosh County",14333,6989,7344,8811,5149,53,143,177
"G1301930","2010","Georgia","13","130","Macon County","193","1930","Macon County",14740,7973,6767,5177,8933,40,445,145
"G1301950","2010","Georgia","13","130","Madison County","195","1950","Madison County",28120,13898,14222,24634,2355,74,706,351
"G1301970","2010","Georgia","13","130","Marion County","197","1970","Marion County",8742,4305,4437,5254,2856,44,449,139
"G1301990","2010","Georgia","13","130","Meriwether County","199","1990","Meriwether County",21992,10492,11500,12741,8605,77,307,262
"G1302010","2010","Georgia","13","130","Miller County","201","2010","Miller County",6125,2929,3196,4266,1720,15,53,71
"G1302050","2010","Georgia","13","130","Mitchell County","205","2050","Mitchell County",23498,12186,11312,11264,11219,77,707,231
"G1302070","2010","Georgia","13","130","Monroe County","207","2070","Monroe County",26424,13271,13153,19365,6268,69,446,276
"G1302090","2010","Georgia","13","130","Montgomery County","209","2090","Montgomery County",9123,4695,4428,6291,2397,6,330,99
"G1302110","2010","Georgia","13","130","Morgan County","211","2110","Morgan County",17868,8636,9232,12984,4208,54,391,231
"G1302130","2010","Georgia","13","130","Murray County","213","2130","Murray County",39628,19652,19976,35320,245,159,3274,630
"G1302150","2010","Georgia","13","130","Muscogee County","215","2150","Muscogee County",189885,90870,99015,87870,86403,731,9113,5768
"G1302170","2010","Georgia","13","130","Newton County","217","2170","Newton County",99958,47626,52332,53754,40878,232,3011,2083
"G1302190","2010","Georgia","13","130","Oconee County","219","2190","Oconee County",32808,16007,16801,29004,1635,49,1668,452
"G1302210","2010","Georgia","13","130","Oglethorpe County","221","2210","Oglethorpe County",14899,7385,7514,11662,2566,35,352,284
"G1302230","2010","Georgia","13","130","Paulding County","223","2230","Paulding County",142324,69578,72746,110517,24321,427,3772,3287
"G1302250","2010","Georgia","13","130","Peach County","225","2250","Peach County",27695,13416,14279,13383,12715,67,1105,425
"G1302270","2010","Georgia","13","130","Pickens County","227","2270","Pickens County",29431,14440,14991,28171,312,81,522,345
"G1302290","2010","Georgia","13","130","Pierce County","229","2290","Pierce County",18758,9202,9556,16293,1666,80,460,259
"G1302310","2010","Georgia","13","130","Pike County","231","2310","Pike County",17869,8742,9127,15606,1837,55,130,241
"G1302330","2010","Georgia","13","130","Polk County","233","2330","Polk County",41475,20518,20957,31974,5190,115,3437,759
"G1302350","2010","Georgia","13","130","Pulaski County","235","2350","Pulaski County",12010,5191,6819,7679,3824,40,344,123
"G1302370","2010","Georgia","13","130","Putnam County","237","2370","Putnam County",21218,10331,10887,14408,5522,38,992,258
"G1302390","2010","Georgia","13","130","Quitman County","239","2390","Quitman County",2513,1200,1313,1290,1204,4,4,11
"G1302410","2010","Georgia","13","130","Rabun County","241","2410","Rabun County",16276,8025,8251,15185,156,68,615,252
"G1302430","2010","Georgia","13","130","Randolph County","243","2430","Randolph County",7719,3552,4167,2827,4769,5,58,60
"G1302450","2010","Georgia","13","130","Richmond County","245","2450","Richmond County",200549,97015,103534,79624,108633,685,6377,5230
"G1302470","2010","Georgia","13","130","Rockdale County","247","2470","Rockdale County",85215,40533,44682,38187,39559,253,5388,1828
"G1302490","2010","Georgia","13","130","Schley County","249","2490","Schley County",5010,2407,2603,3658,1169,2,132,49
"G1302510","2010","Georgia","13","130","Screven County","251","2510","Screven County",14593,7116,7477,7965,6318,46,99,165
"G1302530","2010","Georgia","13","130","Seminole County","253","2530","Seminole County",8729,4139,4590,5594,2916,12,120,87
"G1302550","2010","Georgia","13","130","Spalding County","255","2550","Spalding County",64073,31046,33027,40148,21030,213,1632,1050
"G1302570","2010","Georgia","13","130","Stephens County","257","2570","Stephens County",26175,12528,13647,22286,2845,77,450,517
"G1302590","2010","Georgia","13","130","Stewart County","259","2590","Stewart County",6058,3682,2376,1696,2864,11,1427,60
"G1302610","2010","Georgia","13","130","Sumter County","261","2610","Sumter County",32819,15627,17192,13852,17001,106,1482,378
"G1302630","2010","Georgia","13","130","Talbot County","263","2630","Talbot County",6865,3245,3620,2679,4065,18,35,68
"G1302650","2010","Georgia","13","130","Taliaferro County","265","2650","Taliaferro County",1717,841,876,640,1024,2,27,24
"G1302670","2010","Georgia","13","130","Tattnall County","267","2670","Tattnall County",25520,14860,10660,15991,7465,87,1643,334
"G1302690","2010","Georgia","13","130","Taylor County","269","2690","Taylor County",8906,4301,4605,5208,3503,6,115,74
"G1302710","2010","Georgia","13","130","Telfair County","271","2710","Telfair County",16500,9452,7048,9398,6017,26,774,285
"G1302730","2010","Georgia","13","130","Terrell County","273","2730","Terrell County",9315,4479,4836,3407,5700,18,104,86
"G1302750","2010","Georgia","13","130","Thomas County","275","2750","Thomas County",44720,21179,23541,26645,16497,196,837,545
"G1302770","2010","Georgia","13","130","Tift County","277","2770","Tift County",40118,19210,20908,24645,11618,85,3142,628
"G1302790","2010","Georgia","13","130","Toombs County","279","2790","Toombs County",27223,12928,14295,17728,6767,74,2233,421
"G1302810","2010","Georgia","13","130","Towns County","281","2810","Towns County",10471,4996,5475,10232,41,31,106,61
"G1302830","2010","Georgia","13","130","Treutlen County","283","2830","Treutlen County",6885,3449,3436,4488,2247,14,68,68
"G1302850","2010","Georgia","13","130","Troup County","285","2850","Troup County",67044,32215,34829,41216,22394,168,2254,1012
"G1302870","2010","Georgia","13","130","Turner County","287","2870","Turner County",8930,4358,4572,4886,3712,29,238,65
"G1302890","2010","Georgia","13","130","Twiggs County","289","2890","Twiggs County",9023,4398,4625,5123,3724,28,45,103
"G1302910","2010","Georgia","13","130","Union County","291","2910","Union County",21356,10397,10959,20668,99,72,263,254
"G1302930","2010","Georgia","13","130","Upson County","293","2930","Upson County",27153,13024,14129,18693,7590,76,459,335
"G1302950","2010","Georgia","13","130","Walker County","295","2950","Walker County",68756,33781,34975,63918,2829,182,748,1079
"G1302970","2010","Georgia","13","130","Walton County","297","2970","Walton County",83768,40763,43005,67057,13103,222,2135,1251
"G1302990","2010","Georgia","13","130","Ware County","299","2990","Ware County",36312,18069,18243,24103,10721,120,835,533
"G1303010","2010","Georgia","13","130","Warren County","301","3010","Warren County",5834,2694,3140,2152,3602,10,34,36
"G1303030","2010","Georgia","13","130","Washington County","303","3030","Washington County",21187,10812,10375,9531,11173,25,248,210
"G1303050","2010","Georgia","13","130","Wayne County","305","3050","Wayne County",30099,15719,14380,22558,5996,127,816,602
"G1303070","2010","Georgia","13","130","Webster County","307","3070","Webster County",2799,1362,1437,1512,1185,0,73,29
"G1303090","2010","Georgia","13","130","Wheeler County","309","3090","Wheeler County",7421,4580,2841,4552,2614,6,192,57
"G1303110","2010","Georgia","13","130","White County","311","3110","White County",27144,13269,13875,25824,457,131,363,369
"G1303130","2010","Georgia","13","130","Whitfield County","313","3130","Whitfield County",102599,51118,51481,78623,3845,658,16829,2644
"G1303150","2010","Georgia","13","130","Wilcox County","315","3150","Wilcox County",9255,5436,3819,5706,3252,16,192,89
"G1303170","2010","Georgia","13","130","Wilkes County","317","3170","Wilkes County",10593,5169,5424,5616,4535,18,270,154
"G1303190","2010","Georgia","13","130","Wilkinson County","319","3190","Wilkinson County",9563,4582,4981,5598,3672,29,159,105
"G1303210","2010","Georgia","13","130","Worth County","321","3210","Worth County",21679,10397,11282,15232,5978,58,178,233
"G1500010","2010","Hawaii","15","150","Hawaii County","001","0010","Hawaii County",185079,92821,92258,62348,1020,869,66307,54535
"G1500030","2010","Hawaii","15","150","Honolulu County","003","0030","Honolulu County",953207,477092,476115,198732,19256,2438,519745,213036
"G1500050","2010","Hawaii","15","150","Kalawao County","005","0050","Kalawao County",90,42,48,24,0,0,52,14
"G1500070","2010","Hawaii","15","150","Kauai County","007","0070","Kauai County",67091,33701,33390,22159,278,254,27684,16716
"G1500090","2010","Hawaii","15","150","Maui County","009","0090","Maui County",154834,77587,77247,53336,870,603,63697,36328
"G1600010","2010","Idaho","16","160","Ada County","001","0010","Ada County",392365,196501,195864,354347,4441,2610,19797,11170
"G1600030","2010","Idaho","16","160","Adams County","003","0030","Adams County",3976,2041,1935,3821,5,39,44,67
"G1600050","2010","Idaho","16","160","Bannock County","005","0050","Bannock County",82839,41298,41541,74401,625,2619,2988,2206
"G1600070","2010","Idaho","16","160","Bear Lake County","007","0070","Bear Lake County",5986,2972,3014,5767,6,29,120,64
"G1600090","2010","Idaho","16","160","Benewah County","009","0090","Benewah County",9285,4732,4553,8039,28,809,77,332
"G1600110","2010","Idaho","16","160","Bingham County","011","0110","Bingham County",45607,22885,22722,36752,105,2970,4801,979
"G1600130","2010","Idaho","16","160","Blaine County","013","0130","Blaine County",21376,10886,10490,18157,39,125,2729,326
"G1600150","2010","Idaho","16","160","Boise County","015","0150","Boise County",7028,3671,3357,6703,15,55,92,163
"G1600170","2010","Idaho","16","160","Bonner County","017","0170","Bonner County",40877,20592,20285,39261,58,315,389,854
"G1600190","2010","Idaho","16","160","Bonneville County","019","0190","Bonneville County",104234,51996,52238,94411,585,790,6276,2172
"G1600210","2010","Idaho","16","160","Boundary County","021","0210","Boundary County",10972,5549,5423,10398,29,189,126,230
"G1600230","2010","Idaho","16","160","Butte County","023","0230","Butte County",2891,1485,1406,2761,6,13,69,42
"G1600250","2010","Idaho","16","160","Camas County","025","0250","Camas County",1117,582,535,1051,3,6,21,36
"G1600270","2010","Idaho","16","160","Canyon County","027","0270","Canyon County",188923,93506,95417,156750,1077,2028,23390,5678
"G1600290","2010","Idaho","16","160","Caribou County","029","0290","Caribou County",6963,3509,3454,6637,4,23,193,106
"G1600310","2010","Idaho","16","160","Cassia County","031","0310","Cassia County",22952,11612,11340,18781,64,178,3390,539
"G1600330","2010","Idaho","16","160","Clark County","033","0330","Clark County",982,543,439,711,7,10,239,15
"G1600350","2010","Idaho","16","160","Clearwater County","035","0350","Clearwater County",8761,4739,4022,8225,18,194,143,181
"G1600370","2010","Idaho","16","160","Custer County","037","0370","Custer County",4368,2318,2050,4209,8,27,80,44
"G1600390","2010","Idaho","16","160","Elmore County","039","0390","Elmore County",27038,13971,13067,22213,733,270,2703,1119
"G1600410","2010","Idaho","16","160","Franklin County","041","0410","Franklin County",12786,6486,6300,12064,28,53,441,200
"G1600430","2010","Idaho","16","160","Fremont County","043","0430","Fremont County",13242,6963,6279,11855,46,93,1049,199
"G1600450","2010","Idaho","16","160","Gem County","045","0450","Gem County",16719,8283,8436,15616,20,94,616,373
"G1600470","2010","Idaho","16","160","Gooding County","047","0470","Gooding County",15464,7999,7465,12481,37,127,2451,368
"G1600490","2010","Idaho","16","160","Idaho County","049","0490","Idaho County",16267,8492,7775,15259,42,480,178,308
"G1600510","2010","Idaho","16","160","Jefferson County","051","0510","Jefferson County",26140,13114,13026,23844,52,203,1640,401
"G1600530","2010","Idaho","16","160","Jerome County","053","0530","Jerome County",22374,11429,10945,17904,62,302,3625,481
"G1600550","2010","Idaho","16","160","Kootenai County","055","0550","Kootenai County",138494,68257,70237,130844,416,1781,2131,3322
"G1600570","2010","Idaho","16","160","Latah County","057","0570","Latah County",37244,19163,18081,34557,293,237,1208,949
"G1600590","2010","Idaho","16","160","Lemhi County","059","0590","Lemhi County",7936,4049,3887,7654,18,57,77,130
"G1600610","2010","Idaho","16","160","Lewis County","061","0610","Lewis County",3821,1916,1905,3450,14,180,85,92
"G1600630","2010","Idaho","16","160","Lincoln County","063","0630","Lincoln County",5208,2691,2517,4171,19,38,867,113
"G1600650","2010","Idaho","16","160","Madison County","065","0650","Madison County",37536,18186,19350,35235,185,99,1466,551
"G1600670","2010","Idaho","16","160","Minidoka County","067","0670","Minidoka County",20069,10154,9915,16091,77,248,3165,488
"G1600690","2010","Idaho","16","160","Nez Perce County","069","0690","Nez Perce County",39265,19468,19797,35390,117,2206,577,975
"G1600710","2010","Idaho","16","160","Oneida County","071","0710","Oneida County",4286,2191,2095,4144,9,22,67,44
"G1600730","2010","Idaho","16","160","Owyhee County","073","0730","Owyhee County",11526,5895,5631,8757,23,495,1979,272
"G1600750","2010","Idaho","16","160","Payette County","075","0750","Payette County",22623,11191,11432,20053,52,255,1624,639
"G1600770","2010","Idaho","16","160","Power County","077","0770","Power County",7817,4025,3792,5867,22,179,1562,187
"G1600790","2010","Idaho","16","160","Shoshone County","079","0790","Shoshone County",12765,6424,6341,12174,26,183,127,255
"G1600810","2010","Idaho","16","160","Teton County","081","0810","Teton County",10170,5321,4849,8709,25,35,1253,148
"G1600830","2010","Idaho","16","160","Twin Falls County","083","0830","Twin Falls County",77230,38115,39115,68693,342,606,5834,1755
"G1600850","2010","Idaho","16","160","Valley County","085","0850","Valley County",9862,5107,4755,9445,11,68,196,142
"G1600870","2010","Idaho","16","160","Washington County","087","0870","Washington County",10198,5017,5181,8835,18,101,1024,220
"G1700010","2010","Illinois","17","170","Adams County","001","0010","Adams County",67103,32667,34436,62868,2331,111,696,1097
"G1700030","2010","Illinois","17","170","Alexander County","003","0030","Alexander County",8238,4182,4056,5018,2915,26,136,143
"G1700050","2010","Illinois","17","170","Bond County","005","0050","Bond County",17768,9284,8484,16143,1080,92,129,324
"G1700070","2010","Illinois","17","170","Boone County","007","0070","Boone County",54165,27059,27106,45724,1064,200,5757,1420
"G1700090","2010","Illinois","17","170","Brown County","009","0090","Brown County",6937,4450,2487,5276,1280,14,324,43
"G1700110","2010","Illinois","17","170","Bureau County","011","0110","Bureau County",34978,17119,17859,32937,212,98,1280,451
"G1700130","2010","Illinois","17","170","Calhoun County","013","0130","Calhoun County",5089,2528,2561,5032,7,9,22,19
"G1700150","2010","Illinois","17","170","Carroll County","015","0150","Carroll County",15387,7708,7679,14906,123,47,143,168
"G1700170","2010","Illinois","17","170","Cass County","017","0170","Cass County",13642,6838,6804,11769,419,38,1230,186
"G1700190","2010","Illinois","17","170","Champaign County","019","0190","Champaign County",201081,100390,100691,147600,24946,549,22464,5522
"G1700210","2010","Illinois","17","170","Christian County","021","0210","Christian County",34800,17654,17146,33610,495,51,322,322
"G1700230","2010","Illinois","17","170","Clark County","023","0230","Clark County",16335,7962,8373,16027,48,25,114,121
"G1700250","2010","Illinois","17","170","Clay County","025","0250","Clay County",13815,6781,7034,13499,47,32,126,111
"G1700270","2010","Illinois","17","170","Clinton County","027","0270","Clinton County",37762,19529,18233,35284,1338,94,622,424
"G1700290","2010","Illinois","17","170","Coles County","029","0290","Coles County",53873,25958,27915,50029,2067,104,854,819
"G1700310","2010","Illinois","17","170","Cook County","031","0310","Cook County",5194675,2514314,2680361,2877212,1287767,21559,876367,131770
"G1700330","2010","Illinois","17","170","Crawford County","033","0330","Crawford County",19817,10287,9530,18381,934,48,273,181
"G1700350","2010","Illinois","17","170","Cumberland County","035","0350","Cumberland County",11048,5517,5531,10856,38,17,51,86
"G1700370","2010","Illinois","17","170","DeKalb County","037","0370","DeKalb County",105160,52530,52630,89453,6732,267,6610,2098
"G1700390","2010","Illinois","17","170","De Witt County","039","0390","De Witt County",16561,8201,8360,16035,87,26,220,193
"G1700410","2010","Illinois","17","170","Douglas County","041","0410","Douglas County",19980,9847,10133,19113,58,34,544,231
"G1700430","2010","Illinois","17","170","DuPage County","043","0430","DuPage County",916924,449351,467573,714140,42346,2415,137627,20396
"G1700450","2010","Illinois","17","170","Edgar County","045","0450","Edgar County",18576,9008,9568,18268,64,25,89,130
"G1700470","2010","Illinois","17","170","Edwards County","047","0470","Edwards County",6721,3318,3403,6584,30,9,43,55
"G1700490","2010","Illinois","17","170","Effingham County","049","0490","Effingham County",34242,17009,17233,33429,79,39,416,279
"G1700510","2010","Illinois","17","170","Fayette County","051","0510","Fayette County",22140,11644,10496,20750,980,35,149,226
"G1700530","2010","Illinois","17","170","Ford County","053","0530","Ford County",14081,6854,7227,13677,85,33,127,159
"G1700550","2010","Illinois","17","170","Franklin County","055","0550","Franklin County",39561,19342,20219,38641,123,104,251,442
"G1700570","2010","Illinois","17","170","Fulton County","057","0570","Fulton County",37069,19153,17916,34625,1269,131,710,334
"G1700590","2010","Illinois","17","170","Gallatin County","059","0590","Gallatin County",5589,2724,2865,5473,12,14,25,65
"G1700610","2010","Illinois","17","170","Greene County","061","0610","Greene County",13886,7014,6872,13588,119,23,57,99
"G1700630","2010","Illinois","17","170","Grundy County","063","0630","Grundy County",50063,24977,25086,46933,605,114,1678,733
"G1700650","2010","Illinois","17","170","Hamilton County","065","0650","Hamilton County",8457,4131,4326,8305,31,20,42,59
"G1700670","2010","Illinois","17","170","Hancock County","067","0670","Hancock County",19104,9390,9714,18723,52,40,113,176
"G1700690","2010","Illinois","17","170","Hardin County","069","0690","Hardin County",4320,2147,2173,4205,13,26,41,35
"G1700710","2010","Illinois","17","170","Henderson County","071","0710","Henderson County",7331,3614,3717,7198,15,15,33,70
"G1700730","2010","Illinois","17","170","Henry County","073","0730","Henry County",50486,25112,25374,47846,796,93,1019,732
"G1700750","2010","Illinois","17","170","Iroquois County","075","0750","Iroquois County",29718,14519,15199,28155,233,51,884,395
"G1700770","2010","Illinois","17","170","Jackson County","077","0770","Jackson County",60218,30676,29542,46875,8589,227,2934,1593
"G1700790","2010","Illinois","17","170","Jasper County","079","0790","Jasper County",9698,4832,4866,9564,11,13,52,58
"G1700810","2010","Illinois","17","170","Jefferson County","081","0810","Jefferson County",38827,19945,18882,34315,3251,85,552,624
"G1700830","2010","Illinois","17","170","Jersey County","083","0830","Jersey County",22985,11255,11730,22431,93,60,129,272
"G1700850","2010","Illinois","17","170","Jo Daviess County","085","0850","Jo Daviess County",22678,11377,11301,22046,107,45,277,203
"G1700870","2010","Illinois","17","170","Johnson County","087","0870","Johnson County",12582,7018,5564,11197,1006,29,224,126
"G1700890","2010","Illinois","17","170","Kane County","089","0890","Kane County",515269,256815,258454,384548,29422,2887,84906,13506
"G1700910","2010","Illinois","17","170","Kankakee County","091","0910","Kankakee County",113449,55731,57718,87986,17187,286,5588,2402
"G1700930","2010","Illinois","17","170","Kendall County","093","0930","Kendall County",114736,56821,57915,95891,6585,316,9268,2676
"G1700950","2010","Illinois","17","170","Knox County","095","0950","Knox County",52919,26582,26337,46329,3810,104,1370,1306
"G1700970","2010","Illinois","17","170","Lake County","097","0970","Lake County",703462,351119,352343,528204,49033,3279,104660,18286
"G1700990","2010","Illinois","17","170","LaSalle County","099","0990","LaSalle County",113924,56872,57052,106187,2186,289,3616,1646
"G1701010","2010","Illinois","17","170","Lawrence County","101","1010","Lawrence County",16833,9423,7410,14696,1608,38,320,171
"G1701030","2010","Illinois","17","170","Lee County","103","1030","Lee County",36031,18910,17121,32745,1735,74,949,528
"G1701050","2010","Illinois","17","170","Livingston County","105","1050","Livingston County",38950,19526,19424,35752,1915,67,718,498
"G1701070","2010","Illinois","17","170","Logan County","107","1070","Logan County",30305,15368,14937,27008,2285,60,560,392
